,person_1,person_2
138,7067,28606
139,3942,23406
140,25598,14301
141,12455,26818
142,25168,5031
143,12364,17892
144,2344,19194
145,6313,12455
146,3689,1501
147,22726,5102
148,16099,9476
149,24198,25231
150,18325,917
151,13718,10741
152,1681,22120
153,9547,20984
154,10250,1616
155,21525,1964
156,9599,5173
157,21476,3903
158,11561,10412
159,13103,15876
160,16335,6993
161,24398,20889
162,17433,3670
163,22724,16382
164,25784,18330
165,27442,20217
166,25969,20816
167,5833,4568
168,22183,19967
169,12549,843
170,1501,15352
171,237,6012
172,28250,4018
173,10856,12634
174,24991,24477
175,10868,27981
176,27638,13041
177,7177,25483
178,10900,18
179,25653,7319
180,6124,8610
181,22972,1278
182,395,25843
183,26077,9502
184,19398,16178
185,7148,28587
186,2165,1093
187,25399,3768
188,6846,21323
189,26805,7246
190,23506,3388
191,13801,19433
192,12705,13375
193,3456,15974
194,20719,14890
195,16763,5445
196,6124,22253
197,25399,6519
198,3265,14929
199,3812,27295
200,25546,21513
201,26019,24468
202,14603,15971
203,10467,9838
204,17433,2896
205,23672,19256
206,14552,14792
207,81,1231
208,12779,29511
209,29192,1948
210,20391,12214
211,18835,14309
212,3870,7776
213,1216,4394
214,11503,10044
215,11019,4457
216,16781,938
217,1127,22640
218,26818,4628
219,25113,14669
220,18301,10507
221,20258,2518
222,25850,9554
223,26205,3053
224,3253,14619
225,18676,9673
226,21693,3544
227,14027,12327
228,14785,6660
229,11224,27656
230,18027,25077
231,18758,18289
232,11423,14146
233,21525,2749
234,6953,11004
235,2505,19571
236,27724,16013
237,17390,2671
238,22480,15170
239,27928,11234
240,19853,19515
241,29534,24724
242,20140,15020
243,23783,22167
244,860,25399
245,4609,19071
246,25482,23334
247,9600,21785
248,25543,9817
249,13132,1330
250,19433,13903
251,13987,17483
252,22117,23235
253,15712,2537
254,27020,1983
255,24055,22825
256,6519,24112
257,12264,19433
258,3665,8561
259,12560,10434
260,26230,20217
261,18777,12087
262,4282,13568
263,3269,23998
264,15902,18838
265,18,28998
266,22803,20536
267,22247,23252
268,1268,12732
269,27979,19498
270,23729,10042
271,3529,15685
272,11939,20304
273,26516,6132
274,9957,5291
275,28421,9027
276,14413,3729
277,796,26856
278,20032,8781
279,23787,264
280,27548,10357
281,15525,4841
282,22602,22482
283,2835,9706
284,13897,26720
285,28030,13326
286,29174,1237
287,16972,13470
288,23431,29909
289,24546,10643
290,14585,23641
291,18048,16115
292,11732,29046
293,26633,2169
294,11627,10657
295,7810,19623
296,28105,16394
297,11337,3860
298,10696,26538
299,22863,15073
300,8091,121
301,24846,20846
302,11194,22444
303,15352,2165
304,12011,7232
305,1681,21476
306,7319,14642
307,22489,27311
308,11757,3234
309,20270,20344
310,8486,24117
311,19246,18277
312,2671,24981
313,28222,4503
314,1114,8198
315,19433,6475
316,12302,4723
317,29949,2140
318,9174,18134
319,12327,12846
320,21295,3431
321,15079,7521
322,19991,13049
323,8156,11345
324,21036,5164
325,2026,3528
326,17961,17625
327,8108,13508
328,23782,28228
329,20889,22726
330,28230,3314
331,4199,26318
332,23744,19524
333,27222,7473
334,19498,23885
335,26157,112
336,10002,19897
337,19416,26444
338,12237,50
339,19223,8553
340,5731,15264
341,23038,25692
342,11454,6504
343,7994,4581
344,27714,19003
345,3781,10570
346,10396,16525
347,14210,19606
348,3399,27218
349,25929,2531
350,6411,4780
351,16757,8608
352,20204,11082
353,3830,22914
354,11467,21937
355,9911,26316
356,6804,15914
357,3692,2896
358,15468,2305
359,4036,6530
360,23575,15946
361,13604,1347
362,8553,6020
363,26735,27748
364,26892,22056
365,16738,18084
366,12811,23040
367,18879,8398
368,21830,9463
369,6606,16342
370,7726,22162
371,8245,627
372,12734,9050
373,1332,12264
374,9871,6860
375,17353,23907
376,8865,14917
377,19904,11062
378,13734,10999
379,9034,6478
380,20012,11009
381,21386,2968
382,18671,19297
383,28272,20577
384,19493,22268
385,1572,22403
386,21916,9391
387,25516,15458
388,27928,14585
389,22859,24096
390,12016,15351
391,10988,28465
392,13901,21252
393,23987,16829
394,3585,12159
395,4278,5559
396,10572,4001
397,860,15090
398,23466,12579
399,4044,8516
400,2876,11092
401,26249,7516
402,26129,1757
403,23884,8824
404,16654,24339
405,1515,15711
406,23849,7266
407,6405,27459
408,26114,25954
409,27589,28779
410,17215,24775
411,27779,13681
412,1176,15726
413,17731,21787
414,437,27501
415,12327,11962
416,335,6882
417,26441,20083
418,28599,26864
419,10581,26590
420,7842,2085
421,29531,27295
422,12817,12267
423,15352,21062
424,13471,10927
425,23782,1601
426,28587,28235
427,2092,24790
428,20261,29739
429,22286,23458
430,25731,11568
431,24852,25899
432,11825,13560
433,23285,21031
434,256,19393
435,9479,10980
436,14888,11825
437,17515,1174
438,4797,2736
439,21980,9989
440,3870,11757
441,21480,23965
442,24644,17768
443,18529,5384
444,23456,6848
445,26221,23808
446,6009,28250
447,15866,6516
448,11335,24436
449,28779,13106
450,4122,8631
451,15682,7869
452,2563,9025
453,6021,8934
454,23180,5800
455,18535,5169
456,26379,11379
457,15807,9642
458,6345,4535
459,25574,16138
460,17428,13677
461,10,2523
462,17625,10888
463,1128,21064
464,15946,2305
465,18812,1067
466,24378,23639
467,21871,27478
468,7062,27567
469,15935,13696
470,9206,1010
471,15352,2513
472,1998,18214
473,19696,5849
474,18883,22318
475,27108,3644
476,7214,28998
477,352,3544
478,1859,18192
479,17774,27837
480,24055,8398
481,12186,3483
482,2772,12296
483,21436,13672
484,12584,22257
485,11029,12386
486,12062,10928
487,21160,12563
488,11189,18120
489,177,14385
490,11445,10541
491,18103,19429
492,21428,24011
493,12982,20632
494,10396,23340
495,4648,12455
496,13075,12181
497,4007,26293
498,9785,2990
499,19819,17276
500,2449,19853
501,2104,27933
502,14568,10429
503,26499,26415
504,9540,9525
505,15458,18695
506,6588,1493
507,29648,20147
508,6432,3907
509,2690,11285
510,16116,28578
511,18489,15783
512,21062,23622
513,6337,9379
514,4887,15936
515,12467,11226
516,13106,7746
517,1577,16760
518,23382,13125
519,12996,9114
520,20817,6346
521,20042,2837
522,15888,24946
523,29909,8553
524,12944,21930
525,4855,29326
526,28126,28406
527,26641,25642
528,25093,28884
529,26379,19433
530,23648,28206
531,16205,5703
532,18893,796
533,18749,1930
534,546,20871
535,4189,6916
536,2571,7842
537,24048,1576
538,11367,718
539,14710,16882
540,22849,25608
541,6707,15737
542,21525,28804
543,1418,7479
544,1777,18510
545,21049,19532
546,10770,13172
547,24898,13543
548,24927,15543
549,109,4272
550,6545,3053
551,17789,26143
552,12584,12911
553,28699,6116
554,22726,20871
555,28008,24122
556,3544,4504
557,2571,22162
558,12153,9420
559,12961,16341
560,27442,390
561,17445,27030
562,29830,27966
563,7989,22042
564,17993,13119
565,10146,19140
566,16178,15617
567,13758,7518
568,16561,17750
569,8267,13430
570,10228,21142
571,10225,13788
572,16224,9889
573,24655,6231
574,14293,12159
575,22854,21762
576,9987,22059
577,12455,8858
578,22927,19554
579,13912,21932
580,29036,4298
581,17257,24235
582,23849,3163
583,3163,6475
584,17397,14413
585,29991,24345
586,23161,18452
587,13242,3171
588,546,24378
589,24560,10044
590,3187,11230
591,11163,16245
592,19396,15615
593,2505,29432
594,15968,25729
595,18857,25746
596,2280,25545
597,8397,26174
598,13306,27507
599,14644,9234
600,24712,15177
601,7877,24314
602,16104,29296
603,26549,18597
604,5186,7676
605,6481,4436
606,11756,9868
607,7319,17781
608,18770,12429
609,16210,13443
610,19498,29909
611,28353,29289
612,1145,2737
613,7841,3671
614,19370,19274
615,15254,24227
616,4585,997
617,4219,419
618,15066,19392
619,20846,18111
620,20812,27111
621,6047,8575
622,15203,3373
623,12455,9599
624,12309,20592
625,5207,28171
626,14952,6132
627,6011,718
628,21837,20712
629,26715,19059
630,15849,13918
631,26230,3670
632,904,7590
633,23317,1991
634,11552,27966
635,6623,1500
636,18678,29607
637,2041,5993
638,11894,5289
639,735,11742
640,10484,26115
641,3911,13745
642,15691,25619
643,28696,13577
644,5347,9756
645,5240,22926
646,1330,18739
647,6804,28206
648,440,16238
649,18448,24650
650,17044,21508
651,11912,3046
652,13379,3247
653,22318,2085
654,9642,7723
655,2644,8250
656,26516,12846
657,21771,58
658,10499,24378
659,1991,174
660,2503,4281
661,4641,29351
662,13560,24122
663,25794,27936
664,12011,7185
665,11750,15476
666,3033,7978
667,15891,26191
668,6996,29113
669,19897,28286
670,26096,28249
671,21062,19229
672,11767,13010
673,28500,19986
674,11614,15448
675,15087,4556
676,25305,20230
677,25972,18879
678,8276,4063
679,16414,22931
680,20342,3600
681,8858,24846
682,20493,1332
683,8610,26129
684,29682,2697
685,22162,272
686,10967,7488
687,29416,721
688,14232,20213
689,17777,8562
690,7214,2794
691,29985,12643
692,24066,15162
693,20083,12444
694,15424,1095
695,26441,4648
696,14425,22254
697,18018,5859
698,18134,15946
699,27253,27662
700,16714,21688
701,21164,20354
702,24009,636
703,18876,3733
704,27984,27949
705,9531,3367
706,22162,14888
707,6481,2794
708,11815,9726
709,26677,18756
710,10387,19939
711,45,15098
712,23476,10406
713,12995,60
714,8574,26494
715,20242,20044
716,28286,20942
717,16896,21814
718,26818,12779
719,2047,19242
720,14473,18454
721,20846,2085
722,25859,25611
723,12846,19433
724,29364,681
725,14895,7132
726,29817,1450
727,28504,17206
728,22849,2305
729,18111,994
730,27945,22921
731,5093,26073
732,29339,15113
733,25786,11962
734,5356,11214
735,13469,22627
736,12389,29389
737,16738,5102
738,12444,15543
739,27550,23373
740,28281,25967
741,22652,13263
742,3990,15145
743,5864,1800
744,15113,13912
745,921,3607
746,270,26863
747,16538,3277
748,18671,12527
749,20858,7516
750,3277,21064
751,28286,25844
752,14479,11230
753,23031,21242
754,29068,11318
755,25918,24681
756,28971,5128
757,4535,23418
758,18771,8491
759,11659,15381
760,24337,13411
761,14444,16898
762,122,27442
763,26632,15386
764,28490,11661
765,12266,1211
766,24981,14479
767,6106,21144
768,17775,3879
769,4063,174
770,20771,17024
771,3129,4401
772,19209,13342
773,27711,25630
774,3130,28424
775,29006,6191
776,27900,21749
777,19120,21223
778,19288,28093
779,8865,7721
780,25543,22553
781,2854,17842
782,1108,13858
783,5185,26950
784,25400,17799
785,12568,994
786,13301,9895
787,9405,1714
788,13801,14027
789,4460,18340
790,24785,10825
791,29830,24927
792,27598,4906
793,10355,15217
794,25055,18168
795,3262,13441
796,29779,18471
797,14413,1757
798,18595,5936
799,2988,14072
800,11703,8594
801,27820,5384
802,26256,24137
803,20447,24538
804,12556,9658
805,689,21521
806,1044,19540
807,8091,25543
808,9344,13497
809,22589,2353
810,29829,26590
811,18766,5000
812,23520,12257
813,15457,24396
814,5170,4436
815,9937,26319
816,10825,10857
817,25850,24644
818,4089,13945
819,13031,23622
820,25844,12264
821,26864,15730
822,8494,16571
823,1941,26310
824,27189,15488
825,20998,4808
826,3633,3825
827,1336,3080
828,27302,3566
829,12519,18988
830,23440,29894
831,21314,19778
832,390,16844
833,19432,7469
834,6124,26129
835,29645,22569
836,17716,9459
837,7827,29275
838,29432,27087
839,23836,25781
840,695,20045
841,15743,4900
842,17956,7057
843,15113,9599
844,7452,26595
845,10,9465
846,27522,25222
847,12951,8659
848,4063,20539
849,19229,14643
850,18111,18084
851,27797,14252
852,2958,1332
853,23608,3246
854,3969,17234
855,20658,7212
856,17005,580
857,24784,5162
858,13342,29909
859,21062,6777
860,26830,987
861,9037,15790
862,6349,1980
863,21584,26229
864,28806,45
865,20028,17781
866,728,28691
867,10118,9127
868,12643,895
869,5549,7990
870,12846,8575
871,15972,18467
872,26345,14852
873,2099,16259
874,25734,9478
875,10013,20515
876,24904,22947
877,18671,23119
878,23993,21469
879,5384,20539
880,28607,21291
881,26633,27928
882,18096,5485
883,7945,5763
884,20512,13935
885,13132,6169
886,26822,16934
887,26370,27415
888,24398,4782
889,8549,6269
890,18876,29666
891,19041,25414
892,10028,9973
893,12629,17085
894,18638,19745
895,14460,12140
896,25844,7177
897,8749,16596
898,20539,20846
899,4335,21415
900,11083,23418
901,19498,860
902,11825,22093
903,7528,994
904,23277,25928
905,5439,21513
906,25363,21033
907,6981,5100
908,7266,2082
909,14106,6589
910,6160,29823
911,13854,7085
912,7709,14384
913,8709,4976
914,19209,17640
915,14421,1921
916,479,23340
917,21768,27951
918,5173,24055
919,9791,26516
920,15889,16477
921,10699,11421
922,23172,10819
923,7721,7455
924,27252,24148
925,11666,3128
926,27979,26805
927,23074,15075
928,26726,18179
929,13249,576
930,29531,26494
931,6954,479
932,4436,9144
933,8720,3470
934,23634,4600
935,13181,12034
936,20341,18978
937,3945,6804
938,24650,12159
939,12392,403
940,1066,9778
941,14791,15258
942,1271,27842
943,22253,26856
944,28239,4460
945,2749,28228
946,7455,4585
947,26143,13448
948,11274,914
949,21744,15148
950,15520,29686
951,25483,3689
952,6027,9305
953,15033,21463
954,11215,15905
955,24848,16070
956,6608,5536
957,23679,6738
958,7172,23303
959,28250,2009
960,11797,642
961,9479,28933
962,20804,915
963,25675,1240
964,9640,14813
965,20441,9497
966,11751,19324
967,7376,11700
968,21525,24981
969,136,20099
970,26370,14898
971,23875,16968
972,1128,13745
973,15240,9095
974,25952,21903
975,5210,12455
976,4607,18159
977,29017,14801
978,16854,22726
979,19528,4748
980,18883,28920
981,23446,9448
982,26705,2151
983,15830,4276
984,15557,29457
985,25522,19358
986,9208,24607
987,17938,7129
988,6218,23679
989,2794,10900
990,11092,6967
991,20419,2113
992,23641,4864
993,5424,23741
994,19136,21236
995,8377,18048
996,22133,28467
997,6016,29216
998,21064,1128
999,18048,26127
1000,26276,1565
1001,1964,23679
1002,29421,20773
1003,25892,18825
1004,11372,13391
1005,19081,25399
1006,27217,11801
1007,942,19645
1008,1330,8553
1009,7528,12455
1010,21618,1410
1011,3592,29585
1012,24992,12713
1013,5859,10507
1014,29922,6777
1015,9383,1980
1016,6899,13974
1017,8276,2621
1018,16121,21033
1019,11710,1361
1020,12087,16020
1021,23439,28967
1022,6549,21124
1023,6357,22963
1024,24122,13912
1025,4219,5173
1026,19,20858
1027,13904,8128
1028,125,8508
1029,20765,20227
1030,5953,10776
1031,24439,29494
1032,15356,17688
1033,21466,5323
1034,13508,26633
1035,29220,7170
1036,15448,25516
1037,16542,3065
1038,12780,5846
1039,24594,23179
1040,22425,28606
1041,11882,4837
1042,8142,20102
1043,497,3134
1044,567,3798
1045,24587,10442
1046,11650,9174
1047,25972,27820
1048,718,1653
1049,29339,26441
1050,22279,4017
1051,25359,12273
1052,18963,9703
1053,6993,8341
1054,7319,839
1055,17127,20106
1056,2165,6116
1057,19787,8594
1058,3529,4063
1059,2245,24792
1060,10044,6762
1061,28659,3379
1062,9095,6116
1063,2250,23479
1064,4888,22059
1065,26767,16774
1066,21725,1135
1067,17470,23348
1068,27928,7842
1069,16255,7595
1070,1717,12785
1071,6270,8492
1072,2704,5195
1073,11083,12932
1074,5210,994
1075,9357,7238
1076,7329,21101
1077,15012,4227
1078,10921,5649
1079,25516,5753
1080,29422,5861
1081,29326,26048
1082,22581,3384
1083,18313,16589
1084,22303,14783
1085,23849,11561
1086,28584,20034
1087,18707,6393
1088,6804,7246
1089,19455,10652
1090,3864,29129
1091,27598,7366
1092,16654,8841
1093,20083,20858
1094,15528,6917
1095,16289,5874
1096,7726,26249
1097,8547,9455
1098,27061,9624
1099,20762,11119
1100,4570,22160
1101,28250,24650
1102,21986,17875
1103,21284,24706
1104,21236,3211
1105,8401,6695
1106,9972,8726
1107,28804,10044
1108,368,9221
1109,12327,4272
1110,16854,15113
1111,18777,26115
1112,13360,28026
1113,22631,23799
1114,7628,21148
1115,2794,23031
1116,3266,14741
1117,5290,16955
1118,26065,12251
1119,1983,19
1120,13344,1921
1121,24398,14585
1122,5368,8198
1123,25959,20595
1124,5170,4018
1125,10272,4782
1126,13912,13884
1127,25505,11314
1128,21193,15835
1129,10110,22490
1130,27442,23679
1131,12093,5592
1132,14128,17027
1133,781,9223
1134,11570,12841
1135,22518,27991
1136,5411,10988
1137,21744,26370
1138,2031,27945
1139,27131,28177
1140,15869,13752
1141,5762,3225
1142,25391,9007
1143,27061,27715
1144,6,28405
1145,9804,15938
1146,3798,5131
1147,107,23817
1148,12752,25993
1149,5019,18662
1150,20139,7929
1151,18313,5034
1152,19327,2531
1153,3738,21262
1154,17534,26703
1155,14692,16909
1156,20097,25740
1157,23140,3367
1158,18743,10823
1159,27020,12455
1160,29082,11503
1161,16200,19515
1162,14312,9817
1163,29044,17405
1164,20285,5028
1165,13366,4244
1166,26310,9554
1167,7826,28258
1168,21763,21945
1169,24546,13244
1170,18096,9708
1171,4556,21525
1172,6149,25603
1173,21770,2847
1174,15454,17085
1175,27151,26946
1176,11900,7595
1177,5339,20472
1178,24483,17781
1179,22093,9599
1180,12406,233
1181,11319,25483
1182,352,4628
1183,13613,8164
1184,839,29823
1185,20858,28417
1186,28268,12846
1187,7090,16426
1188,24104,14520
1189,1832,3519
1190,17390,17781
1191,17743,3799
1192,9137,3748
1193,1991,12455
1194,13105,15484
1195,27652,7331
1196,9791,19897
1197,18739,26200
1198,28699,6132
1199,11907,9549
1200,20553,16842
1201,15083,10158
1202,23297,912
1203,79,28406
1204,21184,12890
1205,11741,14115
1206,26212,26074
1207,16327,29979
1208,15705,8194
1209,14154,11884
1210,17956,17169
1211,561,29319
1212,9633,21009
1213,15136,29309
1214,7246,12668
1215,8726,24919
1216,28588,13647
1217,17320,21994
1218,13275,9402
1219,24981,23031
1220,4302,16364
1221,26846,9948
1222,19977,14349
1223,9475,15543
1224,5032,20986
1225,11655,14740
1226,23154,8214
1227,27231,10585
1228,29316,1423
1229,7589,9203
1230,28493,6006
1231,5753,8749
1232,503,19317
1233,15449,13459
1234,7106,2159
1235,2581,12859
1236,8413,6519
1237,23171,26999
1238,6925,28126
1239,17428,13068
1240,26441,8858
1241,26499,1844
1242,2159,4916
1243,10971,9540
1244,14611,26219
1245,28761,23778
1246,14648,26527
1247,26952,6266
1248,21512,26291
1249,3911,4648
1250,13854,17430
1251,10412,11561
1252,16398,19000
1253,19885,19873
1254,13840,17743
1255,21915,17977
1256,12641,19905
1257,23845,4783
1258,4357,2450
1259,1785,1911
1260,26958,10191
1261,4063,2169
1262,3600,6475
1263,28493,11023
1264,4728,6327
1265,27141,3183
1266,19290,8109
1267,26193,17428
1268,26781,17600
1269,15422,14116
1270,26552,19009
1271,29006,8276
1272,28493,15289
1273,26286,27182
1274,23190,3102
1275,14103,10903
1276,28806,23619
1277,2130,11427
1278,20938,19878
1279,28817,4102
1280,6426,25280
1281,2855,4949
1282,8753,996
1283,25844,3870
1284,22379,24872
1285,13142,18931
1286,208,19548
1287,29834,5760
1288,27486,20256
1289,24104,9281
1290,12908,9149
1291,3187,24483
1292,19367,27607
1293,23431,19498
1294,22759,24155
1295,4498,26542
1296,29032,8394
1297,18096,20151
1298,20037,20856
1299,12438,6470
1300,29511,12568
1301,14479,29823
1302,6009,4272
1303,11614,3830
1304,4816,8737
1305,28825,15623
1306,11552,13508
1307,16207,24547
1308,27506,22454
1309,16114,21218
1310,11083,24983
1311,5953,19604
1312,26375,390
1313,9106,3738
1314,4102,19181
1315,8675,7102
1316,2592,4209
1317,21576,9358
1318,20889,19
1319,19368,26287
1320,7947,27598
1321,12174,20195
1322,28228,16200
1323,7963,18294
1324,19159,22798
1325,12660,24361
1326,23679,12728
1327,16596,19978
1328,12779,5859
1329,23531,3517
1330,1330,14413
1331,26625,23025
1332,23993,26844
1333,27442,7085
1334,26230,6530
1335,5985,11993
1336,4331,17506
1337,3026,21554
1338,3547,5808
1339,28295,7345
1340,21843,17221
1341,9064,15369
1342,25190,24930
1343,29160,9796
1344,22158,24530
1345,28933,10106
1346,18463,7551
1347,3812,12728
1348,4272,7177
1349,28803,12240
1350,13286,11429
1351,12154,1736
1352,20330,24449
1353,19501,6269
1354,23641,18883
1355,19977,24650
1356,29092,13725
1357,786,16428
1358,23348,28607
1359,20083,24846
1360,2979,9477
1361,733,8617
1362,26375,18
1363,21888,22329
1364,609,22866
1365,23431,8610
1366,25009,21964
1367,6009,24361
1368,3729,27131
1369,22825,16538
1370,7366,4199
1371,9392,26283
1372,3600,10741
1373,21986,1586
1374,29684,21709
1375,22176,13242
1376,29985,13342
1377,110,15849
1378,19209,27917
1379,6995,21212
1380,368,8959
1381,7910,1282
1382,10774,9448
1383,15262,24525
1384,11884,4701
1385,23554,6316
1386,1281,28920
1387,26595,3945
1388,7397,23639
1389,4430,11903
1390,8398,27766
1391,29929,26748
1392,23133,28658
1393,8865,25543
1394,25786,24594
1395,3498,12319
1396,26633,4504
1397,450,17633
1398,20846,10272
1399,9531,6991
1400,18175,7396
1401,20975,27269
1402,25522,23697
1403,14023,4314
1404,21361,23963
1405,1757,15090
1406,14509,14623
1407,2725,3601
1408,12024,21041
1409,11319,12660
1410,9617,13939
1411,7025,21438
1412,32,18962
1413,14580,14876
1414,26899,15946
1415,13058,19536
1416,22432,29049
1417,11552,3529
1418,14301,21009
1419,18983,21602
1420,10373,25355
1421,26836,18269
1422,9268,26106
1423,2749,10106
1424,6966,15377
1425,16090,28529
1426,1871,17187
1427,25038,29762
1428,3830,5753
1429,14479,28400
1430,18883,18301
1431,25328,9978
1432,7146,22752
1433,21466,17743
1434,24784,18552
1435,11787,8056
1436,15484,13854
1437,9221,27295
1438,29374,16255
1439,23595,8191
1440,8512,23969
1441,24290,2098
1442,29909,28173
1443,22922,16336
1444,15250,5506
1445,23979,499
1446,15411,23413
1447,11532,4720
1448,29082,7214
1449,5043,18092
1450,9364,24431
1451,16538,27820
1452,22849,29760
1453,110,9860
1454,352,1003
1455,15914,27979
1456,7516,20858
1457,23815,1065
1458,21665,10100
1459,22298,20482
1460,23998,3543
1461,19810,4175
1462,14267,11110
1463,24361,1332
1464,17887,14420
1465,468,3418
1466,18178,18071
1467,2287,8620
1468,3053,7791
1469,17843,16626
1470,15362,7853
1471,14269,2770
1472,7452,4976
1473,3738,12900
1474,10305,9431
1475,6684,22727
1476,15352,26379
1477,10378,10894
1478,12813,28270
1479,27238,3134
1480,14910,21816
1481,14252,13914
1482,28699,3435
1483,8276,12779
1484,6883,7194
1485,22623,29122
1486,7487,2083
1487,23882,22756
1488,1637,9408
1489,29276,2236
1490,3529,6022
1491,23139,26641
1492,3350,15008
1493,1342,9544
1494,3596,13858
1495,2528,1757
1496,20028,9221
1497,29940,2001
1498,6191,272
1499,7162,26232
1500,18863,9888
1501,11757,10412
1502,2082,7266
1503,26755,21489
1504,20705,18031
1505,22022,24418
1506,2794,13106
1507,18758,27812
1508,29823,10980
1509,23198,3023
1510,11757,23179
1511,27653,19449
1512,19897,26516
1513,11222,21530
1514,15099,3058
1515,24871,25673
1516,29964,299
1517,2372,20528
1518,2706,3584
1519,18396,11527
1520,6740,121
1521,18096,10654
1522,17513,15238
1523,29531,27176
1524,29083,22412
1525,9457,6648
1526,4628,16538
1527,28003,25731
1528,12958,2832
1529,9791,6132
1530,29047,21662
1531,4320,28295
1532,3085,9064
1533,29965,21796
1534,4330,23751
1535,23154,12527
1536,18904,2224
1537,15154,22651
1538,29303,21155
1539,11776,24069
1540,22162,20846
1541,11552,5953
1542,27818,11407
1543,7516,28920
1544,23439,14224
1545,23090,15712
1546,11218,25244
1547,29049,6899
1548,1267,1278
1549,14888,28462
1550,23240,9812
1551,23373,11083
1552,1330,796
1553,14065,28545
1554,24260,1346
1555,14864,718
1556,29908,3945
1557,18671,13650
1558,25520,4648
1559,14316,28898
1560,10224,3964
1561,28484,21812
1562,27966,19604
1563,12158,15535
1564,29689,2503
1565,11850,3053
1566,45,26595
1567,13557,9864
1568,1643,10107
1569,23348,12527
1570,17640,29985
1571,24483,12734
1572,16117,2296
1573,5301,29240
1574,92,26409
1575,23752,3258
1576,14671,13745
1577,7106,25608
1578,18246,14385
1579,3544,5102
1580,22674,13671
1581,5554,28098
1582,17567,26102
1583,24779,28403
1584,4475,5256
1585,29286,8335
1586,6116,13031
1587,11238,7851
1588,5814,4339
1589,3698,8693
1590,6777,6015
1591,9411,7421
1592,28493,6886
1593,20619,26667
1594,27397,17719
1595,9689,13125
1596,13749,6584
1597,313,6989
1598,10439,26516
1599,17638,29556
1600,26375,16200
1601,15484,7721
1602,18002,18418
1603,10655,11895
1604,7265,18295
1605,4237,22162
1606,21648,479
1607,2082,10741
1608,24366,14029
1609,10684,28363
1610,18448,1093
1611,9479,6173
1612,19223,6124
1613,15444,29351
1614,11800,14660
1615,29131,28476
1616,23009,27415
1617,18662,2856
1618,7012,21332
1619,1332,3600
1620,8388,6545
1621,17466,25236
1622,20113,1610
1623,12846,1093
1624,1662,13976
1625,793,21906
1626,20994,7447
1627,2467,19706
1628,390,28400
1629,14558,24743
1630,29890,3703
1631,6009,7177
1632,8108,29006
1633,29288,26685
1634,26129,45
1635,9813,16448
1636,22825,5210
1637,9878,21192
1638,21298,1890
1639,21867,28180
1640,23431,8308
1641,8516,13719
1642,8693,13195
1643,26046,7475
1644,13351,25207
1645,19344,11351
1646,20860,26921
1647,29307,6891
1648,23959,21297
1649,12108,21022
1650,28558,19361
1651,3529,21693
1652,765,28013
1653,5045,26695
1654,26032,25356
1655,10272,19487
1656,18893,19787
1657,18738,2390
1658,16335,7412
1659,8713,27298
1660,10900,14045
1661,5210,14585
1662,20100,15967
1663,1129,29304
1664,22444,6124
1665,3013,29184
1666,28579,9929
1667,25934,16185
1668,25880,13265
1669,7790,27281
1670,6009,14643
1671,9346,25463
1672,17988,3857
1673,28618,22484
1674,11512,25518
1675,29157,15487
1676,11962,15240
1677,24055,2621
