,person_1,person_2
457,26856,695
458,12017,746
459,13856,8308
460,3388,9856
461,11374,23095
462,25838,27820
463,21827,25405
464,14864,3812
465,6022,22162
466,15949,12184
467,12079,13447
468,11144,27234
469,16253,17932
470,1871,15406
471,23073,8947
472,29131,28476
473,8647,21335
474,16741,8382
475,4760,1615
476,29882,6529
477,3787,1653
478,26058,7595
479,26902,23421
480,26143,2483
481,18104,6349
482,29598,14675
483,7126,16675
484,4504,26441
485,28182,17928
486,21064,12568
487,13603,27701
488,13262,13731
489,29471,9036
490,7506,24921
491,15712,28071
492,15330,24343
493,28657,16104
494,14541,26234
495,11060,6762
496,7776,12660
497,4237,14671
498,8951,26127
499,18325,352
500,15582,7333
501,4674,21299
502,6936,15995
503,21693,9475
504,11230,1653
505,18458,11718
506,16452,8528
507,22401,9038
508,25380,7847
509,7373,29973
510,1991,23317
511,11495,13382
512,8877,682
513,18448,10499
514,5450,8739
515,4266,5955
516,1870,28070
517,809,14939
518,3585,14027
519,8091,7932
520,21932,28417
521,4504,10507
522,7249,19303
523,6349,9221
524,28968,26856
525,13508,20846
526,6173,14917
527,1624,9606
528,3839,19320
529,7002,2903
530,27766,18883
531,16393,15364
532,25585,20243
533,6096,11745
534,1868,9286
535,16099,9476
536,23382,25608
537,14558,24743
538,23837,5791
539,25449,28343
540,23665,14305
541,8158,20900
542,7516,21693
543,6993,9475
544,22809,5876
545,6481,4272
546,16469,8788
547,1003,22318
548,9754,14060
549,9955,7903
550,25581,13305
551,3036,13166
552,16398,8292
553,19658,5473
554,6011,14846
555,20858,20889
556,8398,27966
557,13223,20422
558,13912,20539
559,3692,5323
560,8738,2163
561,23093,29265
562,5631,11688
563,25853,11717
564,3851,6034
565,18051,6034
566,2806,25539
567,11073,11913
568,17444,3600
569,10389,11510
570,23880,17692
571,1350,10928
572,7756,20857
573,13702,6791
574,27951,23353
575,29722,3108
576,28228,6762
577,27042,6046
578,21527,19142
579,5559,21649
580,17008,21676
581,4608,11049
582,20028,7148
583,25581,17610
584,12257,23520
585,9817,11367
586,4018,1501
587,13912,26249
588,28944,21144
589,15270,29265
590,29112,7859
591,23418,22869
592,18893,11194
593,11060,17781
594,18114,12336
595,19851,26906
596,19340,12576
597,21242,13105
598,532,10115
599,20651,26665
600,22167,6075
601,14671,13745
602,14267,28678
603,29528,29116
604,28125,17223
605,7267,3827
606,2621,26633
607,20569,13135
608,11788,24567
609,20891,17387
610,12932,11900
611,15640,15822
612,20858,9905
613,8653,560
614,9942,6552
615,2385,8327
616,17965,24792
617,9125,2400
618,13113,15191
619,24846,27909
620,286,2365
621,390,21242
622,12560,26348
623,4751,2067
624,16452,9442
625,21703,8736
626,8324,8529
627,20045,18893
628,27686,10180
629,16738,5210
630,9144,7373
631,7412,15685
632,20493,3600
633,2092,16210
634,21932,23641
635,3907,28119
636,8339,4109
637,10044,24981
638,28806,6124
639,11418,8858
640,2226,25533
641,21828,18688
642,25155,2443
643,17743,319
644,7933,16671
645,19262,11988
646,11270,6638
647,3080,1047
648,3277,17794
649,17390,390
650,15926,17580
651,18096,20427
652,13650,26370
653,26200,10763
654,29830,28579
655,28657,15224
656,26989,9237
657,19223,27917
658,6698,21888
659,28804,839
660,27794,3993
661,5696,4301
662,11773,5281
663,25732,3211
664,1934,2573
665,2794,10900
666,13278,6184
667,27129,29889
668,14045,5111
669,11498,15730
670,15963,15848
671,26441,13884
672,15214,4024
673,3974,4165
674,3257,13322
675,26105,18715
676,6349,6011
677,10454,6100
678,10372,1315
679,5281,13756
680,8377,1339
681,10696,10755
682,26854,3045
683,6432,28119
684,24904,16342
685,29044,19159
686,22285,29086
687,29415,24395
688,23844,839
689,3111,21185
690,12186,593
691,29847,16271
692,4219,28008
693,16845,10270
694,27884,25370
695,860,13342
696,22029,24993
697,9050,586
698,14929,9903
699,6349,28228
700,17449,9810
701,23844,1601
702,491,8107
703,1507,21654
704,9974,3382
705,1332,14643
706,28122,25785
707,28933,9479
708,16930,21380
709,989,8790
710,8242,6475
711,1945,19504
712,10373,25063
713,14873,11968
714,23282,14686
715,12900,16224
716,11787,8056
717,20171,6119
718,601,12775
719,26702,50
720,546,3544
721,2477,263
722,8915,6673
723,9791,25483
724,10002,9095
725,29689,1258
726,15690,2800
727,10044,9221
728,10826,10776
729,6925,16020
730,3692,28126
731,6015,18448
732,24513,24245
733,22254,4758
734,68,27033
735,609,11850
736,16373,8290
737,9935,772
738,6738,11503
739,21693,27020
740,2158,6409
741,6480,4993
742,7266,24378
743,28400,27589
744,17497,25348
745,29638,8353
746,6770,7433
747,14029,28587
748,20804,19456
749,586,22553
750,13684,4538
751,7683,6282
752,16644,9617
753,4185,2677
754,14146,11615
755,21785,28406
756,16048,15406
757,6541,28016
758,19510,2643
759,25083,19731
760,26370,27598
761,21332,19469
762,11503,15484
763,1637,6555
764,3163,3600
765,2692,24212
766,6534,26781
767,17024,20771
768,25828,17898
769,29511,27820
770,12728,27281
771,16200,9221
772,17564,4517
773,10226,20863
774,16570,15232
775,23179,12327
776,7701,8535
777,87,11388
778,15212,21693
779,16602,16812
780,4146,1440
781,4556,20028
782,8925,29528
783,26226,1502
784,18059,5159
785,22950,20810
786,2828,26922
787,27636,12549
788,4456,22560
789,6481,10002
790,7071,16396
791,15622,16609
792,368,8091
793,1089,7787
794,140,29339
795,3529,13508
796,27241,16293
797,29922,26379
798,9905,28920
799,174,12455
800,4399,12110
801,12286,10455
802,8091,4585
803,28025,25281
804,14793,3097
805,24981,19515
806,23348,5670
807,3435,13031
808,2854,2791
809,22093,11552
810,14843,20912
811,7184,3189
812,7504,22285
813,4058,1028
814,364,4348
815,18626,9209
816,13195,9230
817,6191,18325
818,2515,20329
819,13501,29793
820,4628,22726
821,26441,20539
822,8190,20906
823,12218,29548
824,11423,15414
825,11560,19274
826,338,11813
827,10272,1003
828,28733,7542
829,19478,1482
830,786,17330
831,4939,9099
832,26372,6837
833,9843,16072
834,7711,18605
835,6226,8208
836,28249,18644
837,12502,23174
838,29531,17390
839,24028,19779
840,1601,15087
841,2847,24019
842,25969,6479
843,7506,17284
844,9270,21978
845,29379,21277
846,23193,21234
847,19455,5879
848,25838,7516
849,24260,13849
850,8858,18084
851,10412,5170
852,4436,14643
853,2330,17337
854,11372,13391
855,18412,15858
856,19416,2297
857,2887,24653
858,22505,29062
859,21837,401
860,10018,28525
861,22093,20858
862,5432,8477
863,26541,1068
864,12008,9796
865,11002,4232
866,352,16854
867,6336,21861
868,12566,17737
869,7191,24236
870,28071,13650
871,14611,7071
872,10196,9171
873,28088,7014
874,9817,3812
875,4321,15169
876,15543,29006
877,1053,19171
878,3600,18841
879,14783,22507
880,21312,4225
881,3529,29006
882,27442,28804
883,4830,11918
884,9791,8575
885,17640,19106
886,22216,28326
887,27820,11418
888,28206,17397
889,20342,12327
890,16596,9407
891,24004,14807
892,4272,9144
893,25115,25210
894,27766,14671
895,10826,29339
896,23413,7366
897,13830,27175
898,17668,4111
899,10656,3858
900,2527,4083
901,2402,20797
902,27295,3187
903,19002,2151
904,15713,28361
905,27096,8464
906,16398,7668
907,16844,11503
908,7932,12734
909,15815,12087
910,2238,23879
911,25496,16807
912,3596,15263
913,24386,12101
914,4585,28998
915,9144,6132
916,14668,18896
917,1991,5210
918,2571,4923
919,9633,21009
920,20524,12204
921,26287,18684
922,1254,12120
923,5007,29928
924,26218,29763
925,10439,6132
926,26633,25972
927,25599,17497
928,20419,10584
929,14045,1653
930,6191,27820
931,17343,8795
932,26127,1339
933,9499,8756
934,15601,24359
935,6481,11757
936,28761,14638
937,15090,2528
938,3257,3163
939,23815,26732
940,4580,17130
941,11303,7126
942,17607,20621
943,25597,23836
944,26516,25483
945,5590,25702
946,1896,7163
947,7250,18860
948,20028,29082
949,25762,81
950,19081,28173
951,9057,25796
952,26375,6218
953,21323,13070
954,20158,6026
955,21768,8749
956,20083,23641
957,25542,5944
958,22246,29813
959,4489,11045
960,6346,11605
961,13560,19
962,19867,4916
963,26595,695
964,272,140
965,12141,26990
966,5081,24556
967,13550,15123
968,14864,28933
969,28313,16013
970,7516,22162
971,92,8976
972,7746,3187
973,5036,2556
974,12584,3332
975,15060,19817
976,22318,18325
977,27153,18471
978,11418,18111
979,1211,6615
980,11650,5424
981,13445,9789
982,6740,18219
983,22726,29006
984,13342,28177
985,27131,11194
986,9889,10885
987,18529,1281
988,15504,22432
989,23849,3689
990,25415,11832
991,45,3945
992,1093,3257
993,25543,28933
994,17044,17815
995,29682,865
996,18015,84
997,6629,12972
998,21660,29165
999,15810,9714
1000,6568,14970
1001,27979,4976
1002,8655,16543
1003,21064,27928
1004,26663,14383
1005,28177,6020
1006,7743,16374
1007,19565,9349
1008,23236,11083
1009,26190,12001
1010,20038,25001
1011,7842,19499
1012,18104,12031
1013,20871,3529
1014,25121,22287
1015,16398,7722
1016,21535,11856
1017,2047,18688
1018,15416,18906
1019,591,95
1020,23649,15777
1021,2293,26733
1022,24726,4400
1023,1298,6754
1024,1331,8194
1025,18211,8740
1026,547,23232
1027,27779,13361
1028,25608,13370
1029,22869,12087
1030,19173,22379
1031,4399,24545
1032,22093,21064
1033,11709,27396
1034,4504,19
1035,17284,15035
1036,26828,19911
1037,1724,10935
1038,23393,3261
1039,19290,12483
1040,19023,16936
1041,20217,14917
1042,16841,14561
1043,16099,1263
1044,13813,25976
1045,7767,20708
1046,16482,11362
1047,28307,1756
1048,10760,10182
1049,4923,3529
1050,16854,23641
1051,11703,3945
1052,8353,29638
1053,15444,1270
1054,27896,1743
1055,22972,745
1056,14027,5093
1057,1601,21525
1058,3521,19319
1059,3529,18301
1060,16891,2677
1061,28896,27448
1062,4667,2283
1063,3738,21262
1064,27442,4556
1065,9436,26015
1066,16315,17460
1067,14045,11550
1068,25653,2794
1069,2267,18326
1070,23348,13650
1071,796,6169
1072,21152,7278
1073,4192,13453
1074,4976,23885
1075,4648,6993
1076,28460,27965
1077,12264,25844
1078,8935,17476
1079,4504,4063
1080,29006,13508
1081,4662,25074
1082,21525,13106
1083,10928,7683
1084,5660,4760
1085,25665,5640
1086,12648,14293
1087,2914,8957
1088,17440,20897
1089,23741,15035
1090,15500,16685
1091,27568,4231
1092,17308,11311
1093,4793,29868
1094,3842,4621
1095,26298,2936
1096,16249,19416
1097,8709,4976
1098,8416,3216
1099,1152,16235
1100,23844,11550
1101,26005,28016
1102,10155,12338
1103,18986,4816
1104,12648,23179
1105,23715,25091
1106,21131,28656
1107,28968,13132
1108,10656,11864
1109,25753,24992
1110,21051,14162
1111,1991,2571
1112,21932,4063
1113,29154,5485
1114,27399,10427
1115,13342,18893
1116,6466,8320
1117,8085,18124
1118,23720,17400
1119,6020,1330
1120,18427,10802
1121,21739,1415
1122,26078,27229
1123,22164,19541
1124,14272,6099
1125,18084,2571
1126,11539,23622
1127,7455,9050
1128,17444,10439
1129,26867,19857
1130,25389,1205
1131,363,11937
1132,29406,9922
1133,12518,5739
1134,4324,17303
1135,4245,14754
1136,2571,4504
1137,14864,15532
1138,3234,14952
1139,1093,5093
1140,27222,2788
1141,21144,17971
1142,26204,620
1143,27785,6816
1144,3522,227
1145,2749,1601
1146,7455,24483
1147,6106,7086
1148,2080,14497
1149,22292,4476
1150,22305,827
1151,8524,15065
1152,5036,3517
1153,2552,17106
1154,29922,24594
1155,2305,20842
1156,6277,11172
1157,23877,20912
1158,10517,14102
1159,4923,1983
1160,29620,10963
1161,10076,27625
1162,14279,7264
1163,16897,19842
1164,1233,27104
1165,6627,14445
1166,2210,11852
1167,19853,11550
1168,15098,8610
1169,13349,24826
1170,28355,16867
1171,17215,2870
1172,4770,4497
1173,24483,3187
1174,15788,17044
1175,24948,29548
1176,10928,19434
1177,19604,26633
1178,14312,25543
1179,17449,4404
1180,7615,19706
1181,23413,27420
1182,13945,1964
1183,18301,5210
1184,25059,10208
1185,9975,1194
1186,13945,28587
1187,28465,17647
1188,26547,27557
1189,23844,28779
1190,13132,15090
1191,16465,5616
1192,16302,11082
1193,24981,24363
1194,28920,8108
1195,2958,23639
1196,1003,1991
1197,22253,15098
1198,23053,3445
1199,17103,7145
1200,2575,26084
1201,6282,18777
1202,19171,29126
1203,15279,8581
1204,26350,18121
1205,8948,8206
1206,4628,27966
1207,4302,28402
1208,21726,14254
1209,21525,1980
1210,19372,23208
1211,18325,28417
1212,997,6011
1213,12264,4272
1214,26516,7177
1215,12011,27189
1216,6954,4976
1217,2482,18915
1218,16255,9230
1219,17954,26238
1220,7730,3591
1221,14223,2207
1222,15961,7896
1223,26193,29283
1224,22888,27122
1225,21871,20931
1226,6235,1616
1227,26379,25483
1228,5114,15887
1229,5117,5843
1230,23139,8895
1231,4923,29511
1232,23031,718
1233,9475,2571
1234,23877,18893
1235,6762,9479
1236,27550,12062
1237,17887,24407
1238,13843,5279
1239,23089,409
1240,26114,25954
1241,5743,21266
1242,25306,24690
1243,16205,14817
1244,18301,14585
1245,10349,11470
1246,994,19487
1247,12011,15462
1248,14465,510
1249,29391,4948
1250,10250,13840
1251,9609,21305
1252,6169,13132
1253,10354,20231
1254,12327,881
1255,29087,13475
1256,8824,27951
1257,3752,6355
1258,765,1409
1259,14307,16653
1260,110,7227
1261,8871,5384
1262,860,28968
1263,20811,8130
1264,24888,25360
1265,3900,22301
1266,21693,28579
1267,695,16360
1268,1336,16442
1269,13745,19487
1270,20136,28685
1271,24409,23719
1272,28224,29979
1273,9554,13974
1274,11051,21266
1275,1980,1601
1276,28045,3377
1277,25701,27507
1278,15685,10507
1279,22318,272
1280,28060,6960
1281,28933,997
1282,28514,21548
1283,11561,20942
1284,27915,15190
1285,29726,28747
1286,1501,28699
1287,26933,19399
1288,23957,24992
1289,5226,19385
1290,4415,20817
1291,21533,9553
1292,20467,20306
1293,28789,12267
1294,7433,8813
1295,8091,6762
1296,546,11552
1297,19977,12846
1298,11205,304
1299,2513,28699
1300,15087,8959
1301,18170,26899
1302,11627,5123
1303,98,16397
1304,11815,24015
1305,28926,1973
1306,11539,1332
1307,17461,22151
1308,6993,5859
1309,12031,24363
1310,7266,10412
1311,28353,16493
1312,21939,11654
1313,12445,7258
1314,28587,11230
1315,22910,7301
1316,23885,8610
1317,6458,17661
1318,22490,9144
1319,15087,13105
1320,24157,16247
1321,28404,13292
1322,3139,26522
1323,28506,10700
1324,24396,16607
1325,6981,24919
1326,12077,16768
1327,13527,824
1328,17430,18219
1329,7373,9095
1330,5102,10272
1331,20274,22031
1332,7430,8393
1333,11230,14029
1334,16538,29830
1335,19479,3418
1336,12138,1047
1337,27589,21525
1338,19371,17458
1339,9619,17640
1340,20846,15685
1341,12009,24577
1342,14643,6475
1343,12444,19604
1344,18037,19888
1345,18181,8760
1346,6357,24113
1347,29728,8142
1348,23993,20928
1349,7373,3435
1350,5433,6939
1351,27909,10826
1352,9383,10106
1353,10711,3514
1354,19002,20711
1355,8947,15877
1356,20957,4519
1357,23163,11409
1358,23844,28998
1359,19359,22814
1360,4106,28798
1361,140,174
1362,17284,16972
1363,14027,22490
1364,6565,20965
1365,13269,17216
1366,3498,16361
1367,13138,7716
1368,25543,6738
1369,10755,4637
1370,18671,8947
1371,4436,7397
1372,27766,9599
1373,18583,21816
1374,11650,17647
1375,12720,8699
1376,7211,5661
1377,6993,16538
1378,30,7695
1379,16422,28673
1380,18390,16183
1381,4976,29985
1382,16162,4125
1383,19343,12622
1384,7506,11650
1385,23418,28663
1386,24111,11888
1387,12327,12660
1388,1980,18219
1389,272,9929
1390,28054,28220
1391,3116,16060
1392,24398,10106
1393,705,16884
1394,5450,8869
1395,3609,15065
1396,23993,19731
1397,2812,4716
1398,11900,4684
1399,22432,25145
1400,12991,18400
1401,14406,19462
1402,1468,26843
1403,10044,7319
1404,25136,29531
1405,14888,29830
1406,2671,7319
1407,24398,28008
1408,352,3544
1409,23954,26538
1410,13568,23911
1411,17397,7246
1412,21242,18219
1413,3108,26317
1414,1029,20385
1415,14027,6475
1416,7860,18503
1417,16335,21693
1418,6121,13310
1419,8536,8395
1420,14338,6863
1421,2195,24537
1422,20320,26378
1423,2297,28465
1424,5864,4309
1425,28571,14304
1426,5384,20889
1427,19515,28779
1428,26375,6349
1429,29752,18018
1430,26230,6116
1431,10412,10439
1432,29215,9184
1433,28465,16873
1434,9791,11039
1435,419,4648
1436,17312,29521
1437,7927,26450
1438,14160,26597
1439,271,25723
1440,9931,19380
1441,26096,27046
1442,22667,15336
1443,14784,29244
1444,21763,23027
1445,18662,17010
1446,11683,11566
1447,5866,18587
1448,19569,20370
1449,9846,24210
1450,7353,22942
1451,12361,17039
1452,25140,21009
1453,9462,18972
1454,12011,2831
1455,29300,16958
1456,25081,3384
1457,27456,19225
1458,21285,7233
1459,5553,2394
1460,3698,3601
1461,21665,18184
1462,25436,12307
1463,11428,2932
1464,28678,2682
1465,29889,27129
1466,24398,6925
1467,12652,8587
1468,26259,17971
1469,25838,18084
1470,7397,109
1471,27274,2108
1472,19079,22847
1473,534,13081
1474,5289,9069
1475,11498,5253
1476,6919,4073
1477,2749,11060
1478,14888,24055
1479,24171,4551
1480,8774,11186
1481,18109,20311
1482,4535,3265
1483,29085,25909
1484,20107,21284
1485,26299,15959
1486,23400,26312
1487,13801,17758
1488,4664,2089
1489,8987,12320
1490,15351,10349
1491,5905,15304
1492,26809,12076
1493,28761,29316
1494,3729,16525
1495,8683,25324
1496,2169,26441
1497,20148,15956
1498,14888,7528
1499,19840,2858
1500,23648,45
1501,11661,18995
1502,4923,20539
1503,17390,10044
1504,19847,8674
1505,22067,13135
1506,11590,27016
1507,1268,17842
1508,25436,12673
1509,4219,13884
1510,7246,28173
1511,14359,28212
1512,4237,14888
1513,28618,22484
1514,24938,7995
1515,10519,10312
1516,839,13106
1517,19136,1118
1518,6475,9095
1519,5384,5173
1520,27711,10126
1521,4139,17962
1522,11962,2165
1523,7043,22812
1524,6040,9671
1525,6582,15054
1526,22901,16782
1527,14831,7958
1528,27131,27979
1529,3558,13241
1530,23480,28775
1531,8105,4347
1532,18499,21672
1533,25495,13341
1534,12660,8242
1535,8524,26144
1536,17813,8718
1537,24935,6537
1538,21719,11959
1539,13370,24577
1540,7615,16175
1541,16115,15457
1542,3059,24163
1543,18084,19487
1544,11379,3689
1545,11976,6186
1546,6220,3988
1547,26143,21116
1548,3277,4923
1549,12584,14341
1550,19100,3390
1551,5093,28699
1552,14826,23395
1553,22444,28173
1554,390,17390
1555,15892,1195
1556,18499,17095
1557,28765,21838
1558,20274,12793
1559,27853,12895
1560,22991,25292
1561,14207,5534
1562,23413,15712
1563,28804,11503
1564,109,12846
1565,1167,16418
1566,19585,6565
1567,1072,17180
1568,793,24135
1569,7278,10793
1570,6015,1332
1571,29511,29830
1572,28224,2305
1573,19209,29019
1574,23190,25895
1575,14917,26375
1576,11423,3053
1577,14479,20217
1578,12736,3658
1579,25758,2124
1580,2285,11712
1581,15946,16327
1582,18389,18717
1583,12011,19323
1584,6429,12405
1585,22553,13854
1586,1673,16643
1587,25055,23513
1588,4199,19159
1589,1860,18621
1590,1026,16036
1591,22914,23884
1592,10085,17729
1593,4935,20174
1594,28406,7683
1595,712,229
1596,15561,4468
1597,22553,5313
1598,17311,9520
1599,22563,18004
1600,29079,28341
1601,22858,18074
1602,27800,2376
1603,14846,15484
1604,450,14846
1605,13286,19198
1606,14754,26239
1607,18475,14865
1608,10633,447
1609,3608,9113
1610,13659,13953
1611,16884,4688
1612,29109,27843
1613,24105,26278
1614,27176,27442
1615,27463,24109
1616,13396,21668
1617,13935,3610
1618,9054,12131
1619,495,9939
1620,13738,14976
1621,11450,15200
1622,3086,20903
1623,8485,8492
1624,18626,22767
1625,29225,27072
1626,19499,13745
1627,11705,6509
1628,1653,390
1629,5170,5093
1630,24658,12704
1631,10215,1109
1632,19002,8841
1633,22380,28823
1634,18841,20342
1635,17465,26791
1636,8017,21465
1637,13550,5258
1638,21871,27478
1639,14824,18855
1640,20028,17781
1641,5102,15212
1642,24949,3950
1643,8341,7726
1644,27415,12527
1645,12568,19
1646,23641,419
1647,14045,8959
1648,26038,26805
1649,7412,22261
1650,7067,2403
1651,7769,28278
1652,7027,13984
1653,4877,23521
1654,25660,17551
1655,450,8574
1656,26935,24921
1657,27442,23679
1658,22825,10776
1659,25653,10980
1660,25496,18827
1661,11650,26444
1662,9305,6027
1663,27436,11602
1664,20148,25176
1665,2082,7373
1666,17495,28280
1667,17460,7244
1668,3670,17433
1669,4013,27056
1670,26157,5498
1671,16167,85
1672,18942,12783
1673,13650,17551
1674,26516,4018
1675,5313,11060
1676,20493,24378
1677,28173,26856
