,person_1,person_2
419,242,457
420,190,963
421,758,447
422,308,790
423,718,397
424,871,581
425,952,382
426,114,897
427,311,553
428,565,491
429,344,543
430,325,769
431,783,836
432,846,14
433,597,486
434,945,982
435,95,360
436,163,655
437,244,471
438,247,904
439,436,391
440,724,69
441,489,142
442,820,577
443,389,820
444,513,463
445,559,31
446,163,42
447,72,800
448,616,143
449,741,558
450,597,581
451,525,620
452,720,269
453,157,241
454,129,577
455,322,749
456,190,105
457,349,103
458,645,842
459,783,240
460,92,241
461,861,321
462,419,661
463,236,12
464,872,311
465,525,907
466,952,618
467,175,694
468,327,354
469,720,224
470,95,676
471,349,628
472,235,929
473,556,362
474,556,332
475,261,954
476,279,699
477,918,405
478,995,83
479,311,434
480,229,500
481,176,647
482,163,392
483,559,780
484,754,520
485,154,742
486,492,276
487,545,235
488,644,185
489,75,520
490,295,12
491,413,494
492,597,693
493,607,602
494,754,849
495,660,203
496,964,679
497,286,265
498,917,87
499,253,671
500,457,520
501,401,882
502,891,206
503,630,495
504,509,19
505,58,451
506,867,845
507,634,884
508,186,457
509,237,218
510,571,243
511,664,14
512,110,319
513,112,782
514,169,825
515,702,686
516,372,335
517,735,811
518,696,207
519,990,559
520,43,898
521,925,318
522,566,848
523,332,735
524,278,393
525,181,658
526,806,732
527,503,463
528,388,813
529,633,218
530,939,901
531,980,659
532,597,768
533,420,705
534,73,621
535,753,324
536,101,154
537,195,146
538,552,951
539,593,752
540,599,748
541,549,716
542,257,305
543,36,748
544,607,724
545,736,168
546,976,66
547,229,383
548,818,672
549,705,8
550,967,121
551,660,512
552,216,464
553,668,803
554,600,405
555,394,962
556,645,463
557,175,433
558,664,312
559,457,560
560,649,761
561,670,577
562,72,886
563,676,891
564,705,816
565,103,712
566,138,977
567,763,681
568,346,893
569,777,873
570,131,472
571,950,182
572,211,219
573,92,638
574,374,333
575,404,493
576,450,988
577,663,632
578,583,632
579,741,404
580,705,268
581,202,712
582,5,365
583,583,220
584,724,386
585,939,501
586,566,461
587,940,275
588,92,329
589,538,685
590,853,891
591,921,714
592,935,855
593,868,490
594,871,790
595,989,966
596,444,211
597,58,821
598,837,797
599,764,147
600,580,520
601,893,537
602,616,958
603,737,84
604,937,103
605,925,514
606,572,367
607,945,692
608,634,444
609,169,479
610,614,245
611,36,599
612,810,224
613,507,874
614,244,741
615,600,692
616,852,16
617,197,65
618,627,740
619,728,753
620,979,815
621,923,101
622,72,205
623,437,484
624,724,168
625,469,442
626,112,992
627,611,499
628,503,844
629,395,77
630,237,127
631,99,923
632,674,863
633,357,840
634,457,371
635,792,260
636,964,632
637,394,52
638,405,79
639,923,791
640,123,90
641,416,481
642,889,968
643,80,196
644,876,609
645,575,424
646,73,575
647,791,880
648,590,65
649,536,473
650,102,614
651,554,928
652,343,38
653,449,526
654,938,198
655,123,103
656,638,819
657,859,507
658,294,877
659,264,479
660,118,816
661,191,100
662,561,370
663,454,356
664,833,845
665,437,891
666,720,125
667,897,691
668,240,419
669,35,481
670,672,457
671,948,619
672,447,260
673,571,397
674,782,38
675,850,321
676,939,298
677,73,734
678,939,160
679,886,882
680,821,873
681,940,316
682,597,525
683,863,19
684,875,427
685,132,461
686,89,625
687,27,647
688,237,544
689,451,414
690,154,591
691,326,900
692,606,433
693,279,227
694,566,962
695,118,557
696,157,126
697,941,799
698,268,917
699,538,788
700,671,805
701,256,426
702,353,269
703,592,40
704,643,654
705,769,48
706,195,371
707,257,866
708,552,322
709,863,963
710,785,127
711,442,132
712,806,270
713,264,769
714,714,192
715,354,994
716,43,118
717,502,660
718,365,298
719,635,844
720,373,828
721,160,6
722,295,79
723,27,618
724,89,662
725,158,845
726,592,959
727,306,992
728,618,11
729,503,635
730,100,82
731,705,278
732,390,31
733,138,397
734,645,687
735,222,421
736,106,791
737,648,170
738,186,843
739,976,107
740,181,32
741,349,164
742,764,825
743,333,335
744,585,367
745,719,798
746,806,783
747,565,116
748,850,222
749,95,104
750,512,832
751,148,225
752,727,221
753,675,763
754,188,311
755,777,252
756,239,501
757,316,275
758,606,717
759,674,799
760,978,29
761,850,789
762,870,420
763,229,866
764,237,73
765,567,740
766,42,352
767,73,490
768,533,861
769,61,246
770,872,214
771,449,238
772,300,784
773,718,248
774,917,163
775,188,228
776,876,282
777,282,609
778,51,442
779,264,283
780,979,456
781,661,358
782,905,142
783,745,416
784,907,248
785,826,531
786,852,998
787,659,805
788,299,710
789,212,881
790,247,583
791,798,74
792,638,885
793,978,74
794,670,518
795,850,426
796,550,246
797,637,832
798,649,227
799,204,652
800,810,41
801,801,169
802,684,253
803,688,484
804,664,2
805,571,454
806,846,190
807,653,106
808,631,789
809,223,998
810,232,245
811,139,810
812,451,500
813,348,253
814,572,746
815,489,613
816,394,620
817,536,610
818,633,372
819,316,31
820,580,16
821,999,194
822,739,959
823,752,82
824,806,142
825,272,996
826,478,995
827,945,418
828,718,299
829,297,498
830,970,281
831,102,861
832,718,148
833,50,632
834,699,198
835,157,245
836,134,168
837,244,721
838,654,266
839,814,609
840,830,178
841,489,490
842,27,526
843,202,16
844,579,855
845,83,211
846,215,802
847,810,884
848,411,716
849,71,426
850,377,84
851,93,170
852,696,886
853,335,36
854,419,421
855,996,69
856,976,749
857,540,539
858,485,493
859,19,40
860,298,848
861,728,973
862,280,371
863,252,836
864,513,869
865,503,556
866,192,434
867,756,943
868,853,493
869,372,746
870,822,980
871,758,511
872,735,691
873,653,491
874,374,870
875,138,868
876,425,979
877,536,380
878,146,393
879,565,483
880,441,260
881,818,70
882,876,380
883,884,845
884,237,966
885,175,679
886,402,824
887,860,125
888,36,365
889,621,841
890,592,440
891,32,63
892,95,242
893,197,324
894,540,193
895,972,767
896,758,322
897,688,453
898,721,866
899,922,795
900,701,891
901,950,433
902,643,825
903,304,726
904,351,907
905,51,38
906,775,382
907,801,900
908,153,119
909,556,331
910,973,596
911,489,306
912,886,184
913,509,877
914,353,698
915,249,775
916,699,360
917,108,915
918,702,34
919,349,184
920,609,560
921,728,96
922,394,867
923,439,640
924,850,257
925,437,271
926,978,4
927,539,595
928,876,605
929,93,648
930,631,281
931,819,142
932,917,772
933,416,126
934,279,440
935,592,308
936,388,673
937,449,523
938,889,681
939,801,92
940,499,160
941,979,749
942,533,408
943,284,481
944,556,910
945,47,751
946,112,193
947,850,892
948,523,566
949,806,224
950,135,974
951,140,543
952,511,878
953,158,684
954,919,967
955,593,410
956,901,104
957,950,223
958,357,450
959,806,50
960,906,260
961,792,57
962,647,858
963,672,202
964,934,240
965,673,725
966,713,762
967,395,181
968,258,278
969,158,299
970,216,254
971,510,625
972,579,355
973,215,984
974,859,837
975,791,928
976,897,577
977,602,609
978,978,838
979,850,937
980,236,431
981,91,759
982,8,430
983,388,365
984,40,710
985,901,881
986,604,414
987,870,250
988,957,641
989,583,466
990,220,500
991,897,399
992,316,646
993,512,486
994,174,24
995,123,624
996,496,247
997,311,698
998,97,786
999,592,786
1000,571,654
1001,280,888
1002,876,634
1003,565,141
1004,509,657
1005,448,912
1006,976,760
1007,304,511
1008,579,256
1009,787,891
1010,57,771
1011,270,840
1012,450,131
1013,23,39
1014,503,207
1015,171,601
1016,954,400
1017,897,860
1018,102,858
1019,201,508
1020,268,486
1021,801,375
1022,156,179
1023,859,511
1024,853,445
1025,645,862
1026,95,788
1027,939,42
1028,646,647
1029,237,719
1030,237,583
1031,756,422
1032,254,626
1033,899,571
1034,593,537
1035,294,825
1036,686,409
1037,935,346
1038,248,447
1039,237,238
1040,104,14
1041,61,371
1042,236,7
1043,237,589
1044,263,262
1045,590,179
1046,999,947
1047,556,525
1048,235,281
1049,28,52
1050,645,947
1051,209,224
1052,556,288
1053,792,690
1054,961,118
1055,424,130
1056,939,146
1057,798,380
1058,648,687
1059,67,821
1060,130,70
1061,246,497
1062,963,190
1063,876,560
1064,354,754
1065,297,994
1066,612,556
1067,230,37
1068,306,168
1069,223,423
1070,660,755
1071,237,533
1072,49,636
1073,701,744
1074,261,90
1075,734,176
1076,309,762
1077,952,634
1078,828,457
1079,430,629
1080,976,308
1081,735,521
1082,556,858
1083,921,830
1084,798,888
1085,223,202
1086,112,142
1087,146,802
1088,552,208
1089,53,962
1090,428,655
1091,199,131
1092,967,240
1093,469,162
1094,736,425
1095,926,896
1096,249,396
1097,551,867
1098,70,275
1099,567,518
1100,607,700
1101,513,910
1102,515,825
1103,225,185
1104,243,331
1105,709,909
1106,444,441
1107,388,158
1108,518,224
1109,705,987
1110,287,330
1111,272,298
1112,724,359
1113,103,112
1114,889,829
1115,134,491
1116,361,845
1117,550,546
1118,131,762
1119,649,309
1120,921,464
1121,375,155
1122,496,353
1123,154,998
1124,98,882
1125,838,891
1126,793,478
1127,976,14
1128,646,758
1129,332,935
1130,392,365
1131,772,428
1132,561,843
1133,934,166
1134,469,637
1135,190,901
1136,449,627
1137,298,400
1138,224,878
1139,364,311
1140,870,271
1141,735,810
1142,607,289
1143,550,596
1144,952,556
1145,160,712
1146,828,880
1147,780,148
1148,653,246
1149,12,480
1150,846,617
1151,867,84
1152,449,786
1153,905,21
1154,297,840
1155,552,887
1156,213,282
1157,814,404
1158,663,481
1159,523,995
1160,400,380
1161,657,380
1162,208,290
1163,333,117
1164,954,144
1165,425,218
1166,867,848
1167,123,823
1168,83,798
1169,606,96
1170,801,62
1171,645,560
1172,507,659
1173,930,873
1174,978,202
1175,316,241
1176,791,84
1177,876,267
1178,132,402
1179,160,781
1180,728,967
1181,449,284
1182,785,305
1183,464,872
1184,44,800
1185,47,733
1186,889,371
1187,297,977
1188,85,825
1189,423,742
1190,300,278
1191,237,514
1192,102,434
1193,35,989
1194,607,227
1195,664,537
1196,20,891
1197,469,84
1198,645,681
1199,353,71
1200,779,381
1201,236,697
1202,123,654
1203,192,742
1204,971,2
1205,157,281
1206,49,102
1207,71,135
1208,455,141
1209,483,243
1210,861,603
1211,979,260
1212,97,542
1213,496,706
1214,734,827
1215,859,316
1216,332,252
1217,640,451
1218,140,556
1219,524,83
1220,100,592
1221,175,157
1222,961,690
1223,950,719
1224,730,275
1225,607,554
1226,70,260
1227,77,428
1228,646,958
1229,595,576
1230,450,717
1231,830,200
1232,102,49
1233,73,366
1234,509,88
1235,830,963
1236,280,670
1237,388,436
1238,235,318
1239,389,135
1240,183,484
1241,95,525
1242,880,454
1243,674,860
1244,246,891
1245,195,362
1246,502,495
1247,870,452
1248,645,76
1249,559,132
1250,879,867
1251,682,579
1252,374,95
1253,889,835
1254,172,603
1255,948,866
1256,550,764
1257,308,660
1258,274,285
1259,516,365
1260,876,68
1261,186,198
1262,830,235
1263,775,528
1264,314,351
1265,607,938
1266,565,521
1267,354,997
1268,950,989
1269,594,694
1270,795,952
1271,524,26
1272,335,372
1273,736,752
1274,310,212
1275,449,893
1276,333,517
1277,365,486
1278,680,600
1279,923,681
1280,188,965
1281,374,739
1282,402,962
1283,739,707
1284,374,44
1285,754,522
1286,36,900
1287,190,431
1288,62,938
1289,806,941
1290,237,403
1291,176,827
1292,333,367
1293,775,727
1294,289,338
1295,611,8
1296,533,307
1297,882,179
1298,148,243
1299,650,214
1300,758,31
1301,445,869
1302,938,685
1303,826,557
1304,735,806
1305,645,813
1306,151,428
1307,653,620
1308,450,256
1309,52,434
1310,354,786
1311,512,369
1312,606,716
1313,175,603
1314,295,751
1315,951,549
1316,97,493
1317,730,616
1318,139,12
1319,684,671
1320,94,6
1321,710,437
1322,218,489
1323,950,442
1324,349,162
1325,237,121
1326,140,132
1327,801,184
1328,648,286
1329,859,7
1330,255,980
1331,244,722
1332,918,658
1333,205,65
1334,449,793
1335,680,66
1336,739,279
1337,950,206
1338,388,23
1339,906,709
1340,672,796
1341,959,191
1342,818,57
1343,209,232
1344,190,181
1345,673,176
1346,194,360
1347,304,864
1348,417,193
1349,428,566
1350,754,701
1351,93,893
1352,961,268
1353,754,823
1354,275,159
1355,561,519
1356,850,414
1357,618,475
1358,610,819
1359,489,363
1360,649,122
1361,798,169
1362,616,525
1363,309,724
1364,402,66
1365,859,979
1366,244,856
1367,204,185
1368,531,369
1369,995,306
1370,731,341
1371,655,971
1372,719,502
1373,297,619
1374,235,847
1375,332,49
1376,649,998
1377,95,814
1378,89,463
1379,140,673
1380,270,742
1381,587,220
1382,667,390
1383,379,324
1384,169,654
1385,658,80
1386,934,679
1387,891,838
1388,237,985
1389,644,113
1390,734,57
1391,95,340
1392,449,764
1393,140,470
1394,736,746
1395,686,411
1396,976,369
1397,673,275
1398,976,626
1399,139,936
1400,188,877
1401,449,396
1402,171,301
1403,503,713
1404,565,19
1405,876,959
1406,603,836
1407,787,759
1408,240,856
1409,565,724
1410,252,732
1411,971,278
1412,30,719
1413,889,221
1414,214,694
1415,876,688
1416,754,978
1417,27,723
1418,777,510
1419,280,891
1420,70,276
1421,930,747
1422,148,718
1423,448,856
1424,117,797
1425,354,94
1426,83,592
1427,591,755
1428,252,661
1429,600,108
1430,976,461
1431,541,377
1432,339,355
1433,270,453
1434,102,166
1435,571,245
1436,602,221
1437,116,410
1438,184,763
1439,567,659
1440,928,712
1441,830,185
1442,791,465
1443,664,478
1444,968,881
1445,693,969
1446,565,907
1447,989,977
1448,908,348
1449,88,160
1450,791,88
1451,595,751
1452,215,325
1453,148,412
1454,93,371
1455,612,897
1456,676,90
1457,806,493
1458,489,749
1459,227,928
1460,869,382
1461,244,946
1462,300,317
1463,523,69
1464,449,484
1465,623,679
1466,100,775
1467,186,558
1468,138,720
1469,42,709
1470,23,875
1471,44,261
1472,604,458
1473,297,929
1474,634,996
1475,235,619
1476,287,512
1477,280,923
1478,316,874
1479,788,493
1480,449,81
1481,450,962
1482,556,166
1483,470,707
1484,645,707
1485,538,133
1486,782,626
1487,892,13
1488,178,903
1489,806,76
1490,652,297
1491,565,327
1492,509,694
1493,561,74
1494,323,311
1495,966,427
1496,611,150
1497,172,704
1498,503,23
1499,618,593
1500,638,64
1501,964,873
1502,224,52
1503,954,996
1504,81,781
1505,750,680
1506,697,908
1507,788,360
1508,396,813
1509,591,288
1510,229,583
1511,680,251
1512,211,277
1513,741,991
1514,565,643
1515,257,157
1516,683,950
1517,190,384
1518,595,492
1519,708,308
1520,282,843
1521,88,192
1522,460,983
1523,202,880
1524,623,337
1525,918,680
1526,195,589
1527,551,737
1528,503,719
1529,184,329
1530,901,772
1531,316,3
1532,507,684
1533,489,979
1534,237,368
1535,634,593
1536,8,436
1537,911,388
1538,521,749
1539,963,162
1540,205,242
1541,806,691
1542,418,982
1543,817,960
1544,651,421
1545,548,69
1546,789,224
1547,336,790
1548,208,691
1549,489,627
1550,88,368
1551,32,692
1552,156,949
1553,237,470
1554,237,735
1555,826,736
1556,916,260
1557,664,987
1558,411,654
1559,12,600
1560,216,245
1561,110,174
1562,51,158
1563,663,988
1564,958,281
1565,387,463
1566,454,749
1567,158,880
1568,377,501
1569,789,998
1570,645,993
1571,354,380
1572,298,996
1573,878,224
1574,583,230
1575,961,772
1576,398,960
1577,721,836
1578,941,962
1579,483,305
1580,378,919
1581,255,70
1582,815,976
1583,536,83
1584,646,490
1585,556,503
1586,65,844
1587,120,243
1588,311,608
1589,135,643
1590,533,884
1591,547,530
1592,562,834
1593,309,593
1594,964,355
1595,272,538
1596,396,249
1597,810,806
1598,310,400
1599,457,851
1600,941,494
1601,646,24
1602,364,416
1603,665,128
1604,395,501
1605,691,936
1606,721,15
1607,550,147
1608,793,62
1609,44,584
1610,71,742
1611,973,928
1612,517,168
1613,451,171
1614,381,221
1615,45,550
1616,252,819
1617,884,566
1618,70,57
1619,792,363
1620,246,807
1621,780,559
1622,501,3
1623,324,238
1624,270,676
1625,236,758
1626,580,273
1627,291,342
1628,717,857
1629,961,51
1630,328,477
1631,169,266
1632,819,855
1633,396,630
1634,718,506
1635,92,849
1636,123,206
1637,449,670
1638,688,743
1639,158,615
1640,931,604
1641,970,173
1642,332,116
1643,928,74
1644,449,244
1645,428,501
1646,567,706
1647,528,359
1648,378,509
1649,735,419
1650,71,694
1651,559,980
1652,449,899
1653,989,589
1654,186,87
1655,263,902
1656,119,537
1657,175,15
1658,323,305
1659,112,699
1660,229,458
1661,23,803
1662,719,893
1663,95,888
1664,169,453
1665,734,490
1666,163,287
1667,796,365
1668,607,998
1669,592,453
1670,674,612
1671,474,974
1672,493,404
1673,958,941
1674,789,433
1675,237,423
1676,97,999
1677,571,143
1678,190,262
1679,708,261
1680,284,167
1681,684,42
1682,664,352
1683,213,997
1684,469,589
1685,387,371
1686,192,37
1687,876,900
1688,876,991
1689,197,739
1690,850,840
1691,40,840
1692,489,452
1693,720,799
1694,449,94
1695,876,660
1696,793,537
1697,607,775
1698,169,812
1699,516,899
1700,346,713
1701,638,324
1702,648,230
1703,291,168
1704,575,129
1705,806,308
1706,571,962
1707,607,11
1708,804,347
1709,936,15
1710,796,772
1711,490,749
1712,858,820
1713,502,313
1714,664,300
1715,689,143
1716,172,1
1717,738,693
1718,566,899
1719,452,867
1720,758,749
1721,357,662
1722,182,929
1723,673,165
1724,225,840
1725,674,830
1726,140,217
1727,556,533
1728,589,544
1729,237,33
1730,387,882
1731,333,557
1732,731,316
1733,401,713
1734,639,357
1735,66,260
1736,45,761
1737,769,365
1738,934,451
1739,461,690
1740,311,866
1741,876,485
1742,766,834
1743,174,31
1744,324,526
1745,418,750
1746,217,248
1747,284,704
1748,945,405
1749,444,130
1750,248,38
1751,353,464
1752,646,389
1753,621,185
1754,92,588
1755,612,171
1756,979,864
1757,50,403
1758,934,622
1759,32,53
1760,961,202
1761,255,460
1762,242,452
1763,207,510
1764,804,746
1765,204,232
1766,195,276
1767,83,288
1768,172,820
1769,658,646
1770,721,612
1771,169,894
1772,30,94
1773,668,93
1774,978,223
1775,310,486
1776,612,661
1777,424,521
1778,289,855
1779,664,634
1780,607,708
1781,846,335
1782,895,880
1783,374,955
1784,809,10
1785,30,806
1786,941,78
1787,710,759
1788,910,885
1789,672,828
1790,817,372
1791,110,677
1792,806,289
1793,445,739
1794,236,285
1795,454,906
1796,512,491
1797,66,31
1798,933,776
1799,43,705
1800,478,84
1801,309,112
1802,983,78
1803,645,520
1804,822,241
1805,284,421
1806,157,866
1807,456,586
1808,782,25
1809,197,719
1810,265,207
1811,131,996
1812,945,351
1813,610,49
1814,804,417
1815,973,657
1816,950,412
1817,648,302
1818,254,343
1819,186,784
1820,148,129
1821,454,748
1822,828,609
1823,947,681
1824,756,527
1825,933,406
1826,976,276
1827,668,266
1828,673,31
1829,837,751
1830,672,326
1831,668,923
1832,134,733
1833,397,411
1834,616,136
1835,993,453
1836,496,455
1837,800,803
1838,237,654
1839,168,968
1840,647,521
1841,465,609
1842,110,595
1843,225,403
1844,83,537
1845,103,62
1846,253,384
1847,102,722
1848,939,520
1849,923,560
1850,112,923
1851,399,135
1852,525,132
1853,720,717
1854,768,957
1855,554,62
1856,636,483
1857,516,529
1858,399,860
1859,611,502
1860,349,891
1861,237,220
1862,850,962
1863,691,722
1864,118,43
1865,312,308
1866,709,208
1867,112,52
1868,663,464
1869,861,722
1870,89,426
1871,244,603
1872,821,555
1873,242,334
1874,255,887
1875,220,735
1876,5,3
1877,721,952
1878,287,833
1879,221,896
1880,106,635
1881,507,555
1882,538,380
1883,556,521
1884,649,100
1885,85,698
1886,235,311
1887,381,660
1888,934,500
1889,863,411
1890,190,29
1891,806,474
1892,714,706
1893,93,445
1894,971,87
1895,719,554
1896,590,71
1897,419,414
1898,75,800
1899,372,296
1900,342,695
1901,806,735
1902,195,833
1903,459,878
1904,112,122
1905,449,478
1906,793,790
1907,541,852
1908,939,392
1909,203,596
1910,645,775
1911,565,884
1912,936,339
1913,593,770
1914,516,772
1915,433,974
1916,648,184
1917,596,755
1918,639,951
1919,592,588
1920,29,813
1921,226,780
1922,29,542
1923,536,414
1924,353,121
1925,192,970
1926,197,590
1927,783,439
1928,271,794
1929,565,530
1930,332,113
1931,351,290
1932,830,977
1933,123,246
1934,556,620
1935,801,770
1936,381,708
1937,396,84
1938,464,269
1939,754,635
1940,754,542
1941,389,269
1942,301,455
1943,908,80
1944,195,411
1945,186,106
1946,957,371
1947,108,351
1948,93,550
1949,47,109
1950,24,385
1951,670,671
1952,287,392
1953,153,736
1954,672,277
1955,734,527
1956,56,782
1957,119,897
1958,372,802
1959,976,975
1960,748,260
1961,82,504
1962,599,758
1963,550,515
1964,876,843
1965,663,564
1966,198,440
1967,92,184
1968,884,810
1969,721,462
1970,643,85
1971,677,706
1972,607,154
1973,822,275
1974,244,666
1975,606,281
1976,526,324
1977,145,510
1978,645,928
1979,354,68
1980,123,793
1981,528,775
1982,672,5
1983,918,751
1984,972,350
1985,667,576
1986,976,909
1987,867,326
1988,556,167
1989,996,410
1990,374,719
1991,198,360
1992,187,769
1993,636,897
1994,219,396
1995,863,855
1996,297,126
1997,209,107
1998,257,625
1999,876,97
2000,666,970
2001,284,30
2002,361,566
2003,209,778
2004,72,787
2005,507,905
2006,728,607
2007,466,582
2008,526,147
2009,611,317
2010,418,740
2011,442,32
2012,853,404
2013,797,296
2014,996,473
2015,559,621
2016,402,53
2017,236,907
2018,924,216
2019,814,853
2020,753,426
2021,660,513
2022,622,847
2023,20,852
2024,83,116
2025,853,479
2026,562,751
2027,71,170
2028,122,488
2029,996,681
2030,427,149
2031,604,836
2032,941,416
2033,445,755
2034,309,382
2035,304,506
2036,449,687
2037,364,962
2038,398,576
2039,282,602
2040,106,160
2041,876,224
2042,282,329
2043,863,305
2044,506,165
2045,349,830
2046,95,486
2047,496,514
2048,27,582
2049,724,926
2050,131,542
2051,756,792
2052,562,172
2053,201,661
2054,724,770
2055,612,604
2056,705,168
2057,789,76
2058,140,362
2059,389,451
2060,344,55
2061,102,458
2062,791,529
2063,302,648
2064,100,164
2065,606,880
2066,192,459
2067,736,350
2068,536,135
2069,357,894
2070,757,520
2071,691,102
2072,986,174
2073,40,625
2074,121,903
2075,132,841
2076,575,521
2077,895,868
2078,506,248
2079,825,169
2080,793,712
2081,281,962
2082,284,785
2083,153,342
2084,696,654
2085,195,577
2086,227,560
2087,850,24
2088,77,845
2089,808,163
2090,244,711
2091,676,453
2092,247,52
2093,381,227
2094,924,254
2095,806,566
2096,824,397
2097,863,256
2098,872,269
2099,893,939
2100,244,305
2101,43,690
2102,72,262
2103,686,894
2104,157,407
2105,139,251
2106,226,749
2107,858,451
2108,374,744
2109,254,107
2110,223,928
2111,918,576
2112,249,221
2113,597,901
2114,198,843
2115,670,298
2116,830,162
2117,935,273
2118,110,689
2119,243,771
2120,103,71
2121,572,306
2122,156,520
2123,979,112
2124,571,127
2125,507,53
2126,556,421
2127,474,233
2128,979,555
2129,310,273
2130,420,752
2131,247,642
2132,29,179
2133,565,931
2134,112,742
2135,526,243
2136,752,992
2137,311,847
2138,333,949
2139,89,510
