,person_1,person_2
536,83,546
537,731,655
538,797,367
539,190,490
540,870,760
541,154,74
542,81,88
543,912,630
544,701,852
545,69,261
546,893,352
547,952,556
548,636,614
549,850,934
550,163,198
551,938,813
552,489,452
553,531,425
554,777,679
555,947,440
556,669,882
557,556,526
558,193,864
559,94,712
560,607,999
561,311,942
562,425,155
563,870,786
564,82,14
565,680,697
566,507,236
567,906,208
568,556,76
569,939,422
570,237,544
571,107,749
572,489,461
573,616,63
574,180,402
575,803,266
576,271,482
577,645,803
578,72,16
579,945,730
580,623,455
581,649,991
582,645,675
583,850,178
584,95,512
585,720,925
586,507,78
587,828,338
588,593,82
589,53,217
590,886,894
591,436,341
592,264,266
593,287,637
594,585,475
595,924,108
596,223,20
597,961,816
598,106,843
599,976,884
600,750,176
601,719,273
602,395,949
603,999,370
604,521,57
605,779,300
606,171,500
607,226,951
608,647,114
609,546,862
610,793,493
611,593,896
612,395,832
613,954,446
614,710,825
615,202,469
616,715,629
617,27,739
618,62,998
619,237,302
620,893,537
621,110,916
622,552,80
623,436,731
624,806,508
625,92,676
626,623,10
627,997,338
628,552,322
629,536,199
630,77,326
631,457,354
632,36,738
633,175,981
634,640,364
635,683,577
636,333,292
637,190,949
638,85,324
639,140,906
640,631,625
641,308,441
642,590,433
643,304,142
644,102,661
645,805,322
646,850,228
647,360,97
648,69,338
649,668,757
650,818,495
651,571,749
652,810,824
653,353,185
654,955,482
655,797,911
656,294,318
657,304,549
658,376,961
659,246,803
660,112,542
661,876,493
662,709,749
663,12,435
664,332,421
665,724,896
666,399,722
667,562,626
668,573,548
669,154,360
670,51,442
671,730,51
672,95,369
673,664,2
674,209,868
675,923,440
676,419,661
677,349,427
678,950,438
679,895,942
680,530,232
681,7,63
682,682,201
683,457,763
684,264,956
685,376,260
686,801,359
687,102,120
688,30,183
689,867,786
690,56,390
691,899,916
692,281,127
693,246,13
694,464,644
695,175,240
696,830,639
697,270,928
698,828,813
699,930,799
700,646,390
701,387,206
702,672,637
703,489,260
704,157,458
705,405,435
706,866,873
707,43,342
708,327,410
709,875,183
710,95,902
711,821,691
712,849,823
713,384,348
714,237,515
715,448,779
716,561,198
717,660,952
718,710,81
719,921,872
720,728,856
721,978,380
722,454,672
723,284,824
724,822,467
725,349,177
726,223,0
727,551,695
728,221,504
729,192,509
730,140,936
731,854,411
732,335,36
733,515,920
734,253,32
735,889,522
736,139,462
737,229,608
738,667,390
739,880,365
740,123,16
741,308,912
742,919,170
743,741,605
744,670,879
745,930,245
746,32,31
747,853,202
748,978,997
749,23,502
750,261,91
751,247,222
752,959,538
753,571,241
754,442,468
755,316,208
756,311,508
757,850,345
758,859,22
759,88,192
760,818,521
761,29,654
762,118,278
763,686,318
764,279,68
765,419,166
766,303,479
767,258,795
768,297,245
769,611,816
770,547,241
771,316,748
772,97,478
773,929,841
774,66,751
775,889,835
776,333,670
777,163,42
778,91,759
779,461,390
780,44,550
781,954,896
782,145,703
783,917,392
784,29,788
785,163,95
786,62,213
787,469,762
788,945,480
789,141,965
790,396,536
791,550,891
792,700,100
793,507,435
794,788,377
795,792,196
796,705,347
797,79,405
798,168,770
799,741,996
800,62,354
801,631,472
802,766,278
803,734,130
804,640,965
805,801,584
806,670,20
807,874,142
808,660,101
809,395,99
810,556,471
811,271,153
812,746,341
813,295,108
814,204,364
815,630,441
816,706,230
817,789,974
818,602,524
819,66,680
820,51,805
821,194,370
822,670,148
823,737,160
824,592,775
825,394,899
826,971,452
827,461,365
828,147,515
829,88,654
830,297,989
831,721,967
832,966,989
833,509,518
834,505,370
835,935,463
836,227,681
837,645,794
838,751,108
839,576,385
840,939,326
841,565,243
842,919,650
843,43,393
844,593,573
845,408,19
846,339,474
847,593,770
848,507,940
849,783,612
850,279,896
851,428,501
852,556,401
853,750,102
854,489,983
855,72,75
856,618,593
857,298,996
858,593,359
859,552,646
860,934,866
861,583,421
862,103,763
863,806,762
864,550,266
865,92,579
866,249,306
867,737,298
868,603,267
869,502,77
870,850,789
871,958,841
872,165,275
873,139,535
874,950,187
875,25,38
876,924,175
877,999,338
878,559,174
879,773,882
880,310,54
881,889,937
882,169,266
883,235,269
884,289,996
885,349,286
886,115,904
887,297,930
888,237,654
889,858,102
890,748,599
891,110,599
892,633,66
893,702,121
894,539,600
895,192,661
896,948,866
897,648,207
898,30,313
899,77,107
900,821,932
901,71,125
902,294,547
903,576,130
904,952,104
905,197,504
906,870,268
907,631,741
908,264,891
909,814,853
910,728,885
911,810,679
912,931,414
913,507,63
914,639,467
915,957,195
916,735,651
917,449,238
918,118,258
919,524,573
920,917,557
921,25,208
922,950,397
923,279,699
924,223,594
925,438,892
926,978,469
927,981,905
928,524,954
929,950,147
930,59,761
931,930,311
932,757,371
933,847,866
934,277,219
935,727,755
936,192,355
937,92,560
938,295,405
939,335,155
940,821,836
941,981,962
942,863,299
943,565,820
944,92,991
945,316,52
946,154,99
947,103,937
948,71,694
949,675,763
950,91,179
951,702,603
952,881,298
953,262,769
954,195,901
955,565,935
956,140,897
957,905,434
958,349,654
959,288,446
960,654,479
961,667,1
962,521,751
963,376,390
964,690,376
965,803,497
966,281,508
967,160,786
968,398,658
969,27,795
970,785,40
971,292,881
972,95,528
973,954,842
974,110,726
975,731,832
976,952,14
977,402,143
978,652,877
979,709,626
980,237,847
981,398,809
982,138,696
983,157,145
984,237,200
985,861,858
986,264,978
987,750,290
988,945,595
989,893,266
990,156,773
991,157,877
992,523,261
993,736,340
994,299,716
995,235,222
996,103,891
997,853,711
998,469,371
999,449,899
1000,599,489
1001,710,177
1002,489,490
1003,607,700
1004,750,385
1005,861,433
1006,169,701
1007,139,817
1008,576,58
1009,668,676
1010,889,371
1011,990,527
1012,728,207
1013,286,265
1014,650,919
1015,721,10
1016,859,413
1017,197,445
1018,680,251
1019,895,639
1020,95,996
1021,513,607
1022,27,711
1023,442,620
1024,524,741
1025,863,698
1026,82,359
1027,461,142
1028,686,644
1029,184,169
1030,157,222
1031,96,426
1032,917,784
1033,595,809
1034,978,759
1035,311,904
1036,308,922
1037,204,662
1038,645,298
1039,138,185
1040,111,937
1041,689,165
1042,187,893
1043,645,997
1044,106,292
1045,860,305
1046,592,885
1047,821,390
1048,59,831
1049,44,179
1050,341,770
1051,654,206
1052,837,804
1053,272,131
1054,140,362
1055,117,797
1056,101,997
1057,819,996
1058,333,168
1059,753,920
1060,561,221
1061,77,629
1062,906,2
1063,634,806
1064,565,141
1065,897,526
1066,263,325
1067,27,607
1068,140,418
1069,467,895
1070,157,245
1071,113,577
1072,889,561
1073,930,355
1074,523,566
1075,571,31
1076,571,358
1077,333,306
1078,387,479
1079,435,405
1080,634,267
1081,531,968
1082,616,248
1083,993,998
1084,97,762
1085,831,386
1086,525,431
1087,976,313
1088,503,519
1089,622,661
1090,607,133
1091,996,862
1092,426,840
1093,321,407
1094,876,631
1095,349,302
1096,112,313
1097,739,528
1098,592,584
1099,297,472
1100,705,746
1101,29,812
1102,705,369
1103,911,630
1104,445,359
1105,333,5
1106,760,833
1107,15,126
1108,191,814
1109,727,869
1110,294,577
1111,945,285
1112,388,499
1113,774,957
1114,47,913
1115,795,82
1116,148,718
1117,5,737
1118,638,144
1119,808,924
1120,392,150
1121,294,639
1122,894,698
1123,649,68
1124,156,160
1125,592,83
1126,95,520
1127,397,824
1128,670,789
1129,158,32
1130,889,375
1131,658,986
1132,809,658
1133,449,619
1134,590,844
1135,540,405
1136,449,564
1137,235,508
1138,607,82
1139,578,882
1140,25,60
1141,993,74
1142,889,467
1143,950,882
1144,110,960
1145,204,510
1146,425,585
1147,607,446
1148,910,324
1149,973,828
1150,158,580
1151,853,101
1152,827,586
1153,616,525
1154,281,510
1155,999,938
1156,207,463
1157,591,926
1158,734,351
1159,165,53
1160,664,502
1161,43,901
1162,675,869
1163,365,848
1164,240,819
1165,54,788
1166,649,737
1167,525,402
1168,53,224
1169,801,13
1170,881,501
1171,374,62
1172,113,85
1173,614,866
1174,100,101
1175,578,579
1176,244,785
1177,592,82
1178,190,620
1179,437,162
1180,123,541
1181,157,948
1182,378,18
1183,566,879
1184,92,294
1185,507,782
1186,710,759
1187,850,586
1188,995,592
1189,821,230
1190,237,720
1191,112,170
1192,556,320
1193,31,143
1194,645,370
1195,830,935
1196,51,343
1197,806,574
1198,102,171
1199,465,737
1200,979,7
1201,376,208
1202,794,88
1203,29,298
1204,924,385
1205,103,914
1206,720,464
1207,236,251
1208,536,298
1209,316,434
1210,272,360
1211,671,384
1212,237,40
1213,556,421
1214,449,819
1215,923,392
1216,702,34
1217,215,276
1218,976,566
1219,66,390
1220,795,585
1221,536,885
1222,541,457
1223,591,223
1224,886,654
1225,396,954
1226,806,661
1227,349,185
1228,553,67
1229,710,427
1230,580,589
1231,939,392
1232,393,146
1233,642,52
1234,859,193
1235,30,940
1236,597,212
1237,952,739
1238,106,772
1239,504,11
1240,924,824
1241,870,134
1242,247,508
1243,845,224
1244,698,318
1245,718,148
1246,631,89
1247,417,792
1248,73,750
1249,80,274
1250,57,385
1251,89,759
1252,783,500
1253,30,140
1254,789,622
1255,173,281
1256,775,596
1257,112,923
1258,223,467
1259,859,456
1260,333,761
1261,489,879
1262,941,782
1263,72,757
1264,971,715
1265,730,174
1266,940,899
1267,568,464
1268,574,641
1269,881,630
1270,216,518
1271,475,367
1272,628,933
1273,599,916
1274,830,182
1275,154,453
1276,195,690
1277,863,433
1278,876,321
1279,515,331
1280,297,364
1281,92,619
1282,676,891
1283,361,38
1284,792,598
1285,587,233
1286,756,559
1287,307,855
1288,741,98
1289,731,334
1290,72,776
1291,270,91
1292,736,832
1293,44,445
1294,739,707
1295,73,196
1296,905,53
1297,728,83
1298,654,759
1299,426,753
1300,894,654
1301,966,318
1302,556,332
1303,924,274
1304,319,898
1305,691,601
1306,979,673
1307,754,380
1308,602,548
1309,175,747
1310,806,30
1311,834,251
1312,449,718
1313,728,952
1314,29,891
1315,226,507
1316,767,296
1317,157,847
1318,27,449
1319,976,139
1320,791,845
1321,861,102
1322,638,931
1323,399,414
1324,850,661
1325,715,802
1326,567,620
1327,255,692
1328,395,565
1329,287,563
1330,204,608
1331,325,867
1332,644,397
1333,310,719
1334,444,577
1335,287,365
1336,27,82
1337,444,690
1338,119,200
1339,967,582
1340,184,0
1341,36,808
1342,349,574
1343,806,604
1344,319,629
1345,683,851
1346,309,505
1347,188,408
1348,750,913
1349,763,453
1350,871,738
1351,247,52
1352,138,256
1353,948,747
1354,310,360
1355,795,296
1356,349,72
1357,135,856
1358,190,628
1359,736,992
1360,809,139
1361,871,452
1362,995,84
1363,959,360
1364,691,233
1365,591,54
1366,997,440
1367,181,468
1368,711,602
1369,204,115
1370,861,661
1371,222,256
1372,309,660
1373,294,515
1374,190,726
1375,739,570
1376,961,525
1377,963,32
1378,565,936
1379,815,576
1380,311,305
1381,565,193
1382,846,4
1383,531,795
1384,240,389
1385,606,577
1386,964,383
1387,202,637
1388,688,365
1389,8,436
1390,712,440
1391,408,858
1392,745,527
1393,349,318
1394,652,232
1395,372,817
1396,741,835
1397,388,401
1398,907,208
1399,310,486
1400,917,106
1401,77,672
1402,310,731
1403,196,12
1404,44,956
1405,157,614
1406,294,764
1407,845,791
1408,72,123
1409,83,116
1410,106,845
1411,565,884
1412,556,129
1413,264,463
1414,524,288
1415,51,217
1416,450,115
1417,83,69
1418,607,675
1419,324,920
1420,889,624
1421,44,596
1422,728,532
1423,255,180
1424,131,588
1425,828,928
1426,157,942
1427,474,661
1428,489,148
1429,961,772
1430,597,784
1431,232,932
1432,349,19
1433,867,365
1434,449,628
1435,565,564
1436,644,820
1437,88,694
1438,722,358
1439,914,257
1440,195,276
1441,255,782
1442,101,103
1443,978,800
1444,952,504
1445,223,996
1446,35,426
1447,801,83
1448,668,72
1449,299,200
1450,573,471
1451,837,367
1452,550,759
1453,204,71
1454,853,713
1455,562,435
1456,502,790
1457,33,445
1458,734,275
1459,893,61
1460,939,151
1461,565,903
1462,565,27
1463,989,302
1464,727,896
1465,688,279
1466,69,64
1467,449,376
1468,30,847
1469,518,942
1470,746,296
1471,190,671
1472,470,937
1473,157,745
1474,779,833
1475,449,360
1476,287,95
1477,146,393
1478,644,872
1479,930,679
1480,433,318
1481,801,448
1482,223,289
1483,638,508
1484,249,203
1485,503,609
1486,566,260
1487,27,922
1488,58,858
1489,445,985
1490,952,153
1491,614,508
1492,95,699
1493,950,771
1494,705,393
1495,154,377
1496,29,893
1497,237,409
1498,110,130
1499,387,893
1500,75,283
1501,897,515
1502,774,581
1503,830,427
1504,435,390
1505,815,295
1506,670,397
1507,58,521
1508,875,761
1509,655,796
1510,810,470
1511,354,781
1512,754,701
1513,237,114
1514,27,349
1515,113,920
1516,741,69
1517,739,869
1518,489,425
1519,208,224
1520,867,501
1521,754,160
1522,934,451
1523,671,490
1524,854,716
1525,688,183
1526,785,860
1527,224,694
1528,579,256
1529,140,677
1530,611,391
1531,814,609
1532,524,634
1533,119,299
1534,572,350
1535,979,706
1536,876,588
1537,645,685
1538,402,31
1539,388,893
1540,850,707
1541,936,834
1542,599,384
1543,676,776
1544,705,118
1545,819,201
1546,620,879
1547,226,32
1548,268,672
1549,607,68
1550,110,226
1551,213,98
1552,102,858
1553,244,305
1554,583,127
1555,565,702
1556,713,505
1557,536,994
1558,95,813
1559,437,550
1560,176,24
1561,538,998
1562,793,828
1563,961,219
1564,731,104
1565,131,286
1566,565,15
1567,36,63
1568,257,225
1569,468,521
1570,106,454
1571,56,626
1572,615,63
1573,794,354
1574,853,334
1575,950,883
1576,565,390
1577,673,521
1578,392,796
1579,594,380
1580,769,629
1581,282,669
1582,612,321
1583,850,52
1584,169,851
1585,941,142
1586,303,825
1587,209,706
1588,131,542
1589,724,11
1590,154,542
1591,815,172
1592,845,217
1593,376,468
1594,357,534
1595,976,521
1596,72,560
1597,806,505
1598,571,759
1599,66,451
1600,277,566
1601,934,102
1602,978,264
1603,502,6
1604,116,742
1605,680,108
1606,950,324
1607,349,839
1608,297,588
1609,134,116
1610,349,125
1611,684,226
1612,202,880
1613,271,675
1614,247,496
1615,19,518
1616,918,260
1617,196,792
1618,98,273
1619,768,262
1620,139,1
1621,951,254
1622,173,339
1623,867,845
1624,465,939
1625,947,473
1626,261,885
1627,102,614
1628,812,744
1629,474,526
1630,671,805
1631,951,805
1632,979,21
1633,449,396
1634,449,404
1635,350,104
1636,310,602
1637,941,364
1638,972,770
1639,375,572
1640,871,769
1641,916,689
1642,55,31
1643,454,748
1644,871,802
1645,417,908
1646,511,7
1647,565,41
1648,863,857
1649,863,872
1650,876,308
1651,863,318
1652,664,278
1653,103,654
1654,728,884
1655,110,673
1656,536,219
1657,995,550
1658,896,831
1659,872,644
1660,319,306
1661,607,26
1662,954,410
1663,689,971
1664,918,521
1665,774,163
1666,147,331
1667,381,779
1668,33,544
1669,294,589
1670,634,336
1671,806,521
1672,666,88
1673,89,426
1674,465,928
1675,257,157
1676,852,654
1677,633,960
1678,640,747
1679,62,74
1680,40,860
1681,522,813
1682,55,748
1683,106,202
1684,29,798
1685,272,98
1686,220,866
1687,917,881
1688,556,670
1689,700,739
1690,634,842
1691,160,688
1692,59,517
1693,284,113
1694,336,317
1695,204,256
1696,836,722
1697,566,490
1698,387,473
1699,870,146
1700,471,842
1701,198,560
1702,493,542
1703,660,203
1704,389,483
1705,805,659
1706,565,707
1707,645,591
1708,208,521
1709,186,987
1710,649,998
1711,157,115
1712,451,521
1713,901,495
1714,51,671
1715,282,602
1716,468,951
1717,951,671
1718,797,372
1719,310,588
1720,734,984
1721,91,283
1722,672,501
1723,513,203
1724,688,380
1725,49,337
1726,202,16
1727,93,776
1728,650,942
1729,402,468
1730,989,207
1731,97,360
1732,284,192
1733,140,809
1734,468,646
1735,872,200
1736,675,410
1737,901,262
1738,237,358
1739,53,60
1740,348,384
1741,680,521
1742,631,762
1743,800,406
1744,684,110
1745,171,455
1746,664,215
1747,559,598
1748,746,572
1749,643,942
1750,190,525
1751,43,517
1752,791,380
1753,36,5
1754,541,852
1755,611,430
1756,806,224
1757,376,841
1758,213,440
1759,637,672
1760,549,411
1761,433,771
1762,876,998
1763,209,942
1764,801,602
1765,950,442
1766,768,957
1767,258,296
1768,332,407
1769,401,324
1770,499,160
1771,507,415
1772,92,603
1773,745,824
1774,843,594
1775,140,114
1776,44,838
1777,550,147
1778,526,243
1779,852,16
1780,455,171
1781,761,926
1782,136,827
1783,123,463
1784,449,8
1785,92,15
1786,151,486
1787,483,331
1788,157,777
1789,793,660
1790,789,74
1791,27,647
1792,315,542
1793,88,160
1794,645,406
1795,606,589
1796,789,942
1797,714,840
1798,507,684
1799,55,827
1800,110,253
1801,27,582
1802,394,352
1803,54,198
1804,947,298
1805,388,484
1806,95,791
1807,148,238
1808,223,910
1809,423,149
1810,184,479
1811,612,166
1812,174,490
1813,119,845
1814,696,977
1815,83,84
1816,401,550
1817,757,893
1818,846,572
1819,535,986
1820,72,227
1821,633,10
1822,593,221
1823,298,947
1824,556,449
1825,936,15
1826,785,966
1827,730,260
1828,897,612
1829,79,176
1830,575,452
1831,105,454
1832,728,582
1833,518,694
1834,941,651
1835,444,397
1836,272,310
1837,186,3
1838,71,412
1839,595,576
1840,310,560
1841,453,74
1842,333,727
1843,123,20
1844,374,491
1845,561,519
1846,316,693
1847,364,421
1848,509,214
1849,300,219
1850,976,834
1851,533,116
1852,846,992
1853,533,588
1854,859,351
1855,381,444
1856,275,210
1857,754,482
1858,526,166
1859,190,715
1860,631,52
1861,712,928
1862,503,183
1863,96,856
1864,175,904
1865,27,448
1866,110,792
1867,49,601
1868,801,776
1869,792,673
1870,871,516
1871,521,909
1872,621,318
1873,973,788
1874,287,310
1875,73,60
1876,570,504
1877,218,511
1878,903,717
1879,160,791
1880,106,158
1881,662,89
1882,148,243
1883,248,907
1884,176,576
1885,247,582
1886,470,307
1887,448,884
1888,198,457
1889,806,316
1890,112,770
1891,804,251
1892,611,767
1893,457,828
1894,571,895
1895,556,28
1896,505,542
1897,615,887
1898,967,18
1899,257,857
1900,158,518
1901,193,260
1902,769,901
1903,850,389
1904,247,364
1905,350,475
1906,264,892
1907,135,643
1908,750,468
1909,846,84
1910,45,546
1911,891,838
1912,537,884
1913,438,303
1914,971,731
1915,67,553
1916,914,919
1917,870,968
1918,854,639
1919,728,955
1920,280,955
1921,174,932
1922,950,497
1923,565,603
1924,850,243
1925,924,176
1926,229,514
1927,935,503
1928,182,318
1929,850,28
1930,297,127
1931,327,855
1932,197,955
1933,523,6
1934,571,125
1935,106,940
1936,449,97
1937,264,478
1938,243,577
1939,469,442
1940,756,827
1941,697,385
1942,30,158
1943,236,12
1944,197,578
1945,450,397
1946,357,142
1947,309,493
1948,394,620
1949,324,238
1950,73,58
1951,23,352
1952,533,453
1953,36,352
1954,631,594
1955,739,602
1956,801,550
1957,140,38
1958,333,369
1959,688,457
1960,645,202
1961,61,479
1962,711,708
1963,175,644
1964,385,196
1965,941,722
1966,785,284
1967,631,993
1968,711,869
1969,29,406
1970,469,377
1971,377,227
1972,204,225
1973,938,788
1974,973,528
1975,449,830
1976,556,376
1977,676,266
1978,911,340
1979,400,321
1980,736,618
1981,810,435
1982,769,838
1983,699,997
1984,638,579
1985,401,133
1986,190,820
1987,993,131
1988,384,253
1989,738,969
1990,77,298
1991,590,85
1992,536,526
1993,670,759
1994,696,765
1995,85,644
1996,690,276
1997,852,169
1998,579,762
1999,696,882
2000,839,753
2001,92,994
2002,294,225
2003,507,913
2004,99,512
2005,43,802
2006,494,941
2007,195,833
2008,282,213
2009,460,31
2010,43,879
2011,61,654
2012,319,146
2013,349,580
2014,935,970
2015,373,520
2016,237,596
2017,106,558
2018,496,650
2019,828,377
2020,583,496
2021,565,420
2022,449,764
2023,925,621
2024,979,122
2025,351,130
2026,388,444
2027,204,644
2028,138,703
2029,728,828
2030,925,353
2031,427,698
2032,220,934
2033,531,168
2034,562,809
2035,506,299
2036,868,880
2037,92,661
2038,547,530
2039,919,510
2040,298,68
2041,636,451
2042,219,317
2043,610,638
2044,593,11
2045,188,232
2046,806,107
2047,881,335
2048,163,655
2049,927,744
2050,198,788
2051,170,334
2052,591,133
2053,103,170
2054,110,195
2055,247,40
2056,292,833
2057,931,836
2058,754,90
2059,871,422
2060,219,976
2061,954,471
2062,863,785
2063,939,352
2064,978,453
2065,575,117
2066,670,384
2067,540,12
2068,754,89
2069,972,992
2070,468,577
2071,186,277
2072,826,292
2073,270,281
2074,691,964
2075,388,813
2076,478,94
2077,439,931
2078,699,457
2079,102,468
2080,763,380
2081,981,434
2082,592,81
2083,190,469
2084,815,599
2085,670,125
2086,77,6
2087,5,87
2088,538,558
2089,706,714
2090,172,444
2091,896,504
2092,935,76
2093,225,357
2094,618,495
2095,532,382
2096,718,412
2097,728,482
2098,299,686
2099,236,887
2100,69,708
2101,565,102
2102,526,855
2103,575,424
2104,863,204
2105,734,680
2106,575,70
2107,970,474
2108,607,523
2109,110,627
2110,8,231
2111,745,598
2112,850,836
2113,201,722
2114,30,119
2115,536,172
2116,668,832
2117,589,497
2118,533,270
2119,450,185
2120,270,201
2121,395,687
2122,995,912
2123,247,850
2124,465,681
2125,976,760
2126,602,69
2127,785,230
2128,469,202
2129,36,501
2130,935,355
2131,131,74
2132,43,690
2133,235,988
2134,590,13
2135,766,336
2136,837,155
2137,745,256
2138,198,453
2139,220,948
