,person_1,person_2
147,11006,9652
148,16029,9590
149,14995,10238
150,6537,786
151,2701,4095
152,2034,2671
153,12007,10045
154,18447,11545
155,7613,5912
156,3041,1601
157,6936,6269
158,18216,15194
159,17626,17351
160,14714,15090
161,14463,15551
162,11931,15735
163,11733,17681
164,9409,15497
165,11583,16251
166,3627,9147
167,352,8498
168,7992,8321
169,518,7611
170,7388,5576
171,5221,6964
172,14680,12207
173,8156,8621
174,2124,3989
175,16488,11170
176,4839,19
177,5156,6571
178,14476,16538
179,879,7066
180,1184,9252
181,11986,16823
182,4331,9174
183,7944,4193
184,3795,3313
185,3268,3653
186,15115,10666
187,846,5954
188,16361,16396
189,18024,10823
190,17766,11331
191,7977,3957
192,5994,6209
193,14815,16963
194,17289,14645
195,18435,16810
196,14994,12251
197,16135,12216
198,16125,18439
199,13221,9910
200,8037,9000
201,8775,8287
202,9825,17927
203,2397,4900
204,14724,15507
205,8594,2361
206,582,4172
207,11701,18855
208,16484,16140
209,12710,12035
210,12379,11203
211,17356,16828
212,1812,5676
213,5022,3353
214,4304,9030
215,8215,981
216,4136,6356
217,13577,15685
218,6017,2652
219,17505,15508
220,2543,2794
221,14190,16141
222,18019,16352
223,2752,5825
224,3176,4150
225,7316,3086
226,3554,6205
227,7426,8685
228,1664,6771
229,17349,9562
230,16028,17274
231,6922,6832
232,1086,7298
233,13985,14176
234,5054,8489
235,1382,8936
236,1573,8618
237,8598,6658
238,16326,12227
239,13870,14036
240,5282,7438
241,11943,16656
242,14774,16058
243,15164,12072
244,5775,2107
245,10887,9547
246,14254,15929
247,2432,731
248,14890,15134
249,15779,17148
250,6449,933
251,91,3182
252,3041,8804
253,4769,5922
254,15079,17450
255,306,3875
256,14662,16432
257,16238,13106
258,15623,12767
259,3761,177
260,3471,8309
261,6702,7404
262,9232,2702
263,1687,1569
264,11250,16217
265,5612,2384
266,5024,1232
267,2806,2211
268,7964,5301
269,4272,589
270,9331,15190
271,15556,14166
272,5030,9055
273,4833,8942
274,7953,1062
275,2873,4515
276,1231,2416
277,58,6277
278,3471,8848
279,1959,9063
280,6413,8690
281,1133,313
282,3540,8246
283,18706,14782
284,16009,17687
285,9983,15456
286,4277,304
287,6678,5982
288,13750,15993
289,15711,16997
290,16125,11383
291,16707,17138
292,16609,15263
293,11788,11087
294,3094,3391
295,4322,1638
296,10559,12727
297,8178,876
298,4370,255
299,15139,18662
300,13709,12718
301,13928,18779
302,2363,211
303,11249,18596
304,2343,1247
305,7095,1380
306,17483,13578
307,8611,7358
308,6559,4082
309,256,6290
310,12163,13882
311,17321,10374
312,4135,5990
313,3892,7409
314,17146,13040
315,14648,10770
316,13432,11729
317,5488,3769
318,9804,17320
319,2962,2425
320,18798,16241
321,16653,16563
322,9530,14427
323,7753,9180
324,13789,15375
325,13292,10184
326,5718,6062
327,284,3150
328,17164,15719
329,17296,15117
330,17746,9629
331,11389,16757
332,4777,9106
333,12133,13394
334,18481,14117
335,10160,16591
336,1640,4871
337,7133,3558
338,5184,3901
339,14621,10850
340,8035,3346
341,6014,9281
342,4599,7936
343,3182,2459
344,18134,14182
345,4113,8192
346,17710,13302
347,889,8724
348,8929,4394
349,17742,16408
350,4599,421
351,16454,9796
352,16156,9754
353,9516,9445
354,8219,671
355,14539,10896
356,7251,1864
357,13302,10194
358,1098,1862
359,8411,7530
360,11032,14498
361,11691,12581
362,10011,17610
363,10614,15855
364,14935,16903
365,18765,18665
366,16709,10587
367,12264,16682
368,16979,18398
369,10762,16654
370,1388,3211
371,17519,10682
372,12712,10624
373,13872,10199
374,18224,16015
375,4824,1120
376,9664,11055
377,8756,4371
378,16186,11479
379,4469,2227
380,6794,5582
381,16609,13793
382,17727,10911
383,6869,1172
384,18206,18044
385,16125,12609
386,6250,15
387,475,859
388,7636,8331
389,8285,5234
390,530,1296
391,18638,18785
392,17160,16385
393,6769,971
394,16883,16012
395,17407,16182
396,6992,18820
397,14590,16263
398,3076,1454
399,15671,10254
400,849,1512
401,8343,408
402,9877,12777
403,13757,10515
404,12577,16179
405,2287,7355
406,11866,15079
407,7358,3497
408,8538,4498
409,14830,9953
410,3085,2138
411,10701,18844
412,4432,7982
413,12118,11083
414,15423,13379
415,4370,7293
416,9040,9031
417,15556,17687
418,11200,10045
419,7571,2794
420,16534,17156
421,14052,13782
422,5996,5624
423,17752,18680
424,3038,4576
425,3906,7114
426,11997,13656
427,14024,13778
428,8215,2345
429,3540,8045
430,12350,11279
431,13131,15089
432,11684,18091
433,1146,39
434,14341,16092
435,18484,17011
436,2208,6067
437,12221,12366
438,17542,15928
439,899,8431
440,11166,12944
441,18166,7392
442,1242,6314
443,17573,9869
444,2521,1722
445,8034,7859
446,8269,6214
447,9067,6686
448,11099,16338
449,5427,3193
450,12401,10874
451,10664,15347
452,17068,16254
453,3192,6355
454,8755,2527
455,16933,14346
456,101,6439
457,13099,15136
458,13887,10647
459,9558,18042
460,14978,15592
461,2191,8307
462,7316,8878
463,6974,9192
464,7531,8462
465,13637,18822
466,3825,2373
467,7213,4594
468,13706,14735
469,10153,10392
470,9954,9880
471,11709,9836
472,14487,18328
473,10604,12492
474,12729,13895
475,17462,13013
476,14977,15503
477,17617,9842
478,14655,15827
479,17144,13169
480,1479,5254
481,2895,6914
482,8912,4634
483,17626,18480
484,17288,10594
485,5695,6489
486,13323,13340
487,9828,9872
488,9871,10417
489,15969,13027
490,12192,9927
491,17494,12313
492,15112,17903
493,7045,2992
494,13782,15324
495,9124,5303
496,10831,10374
497,14053,17556
498,16694,17298
499,321,2641
500,15555,16184
501,1477,1247
502,420,1264
503,14908,8613
504,13216,13136
505,6354,1230
506,6936,2038
507,14304,13351
508,2869,935
509,16826,12026
510,16208,16083
511,9432,15367
512,11981,10479
513,8435,7267
514,12164,12238
515,10762,13914
516,1019,666
517,14226,17515
518,2270,13436
519,15254,16428
520,2367,5359
521,8937,1765
522,6014,4165
523,2609,2092
524,5439,6843
525,15010,12596
526,17345,17639
527,13953,16365
528,17219,16370
529,5751,3491
530,10384,14765
531,15684,13206
532,3402,2151
533,9104,5570
534,3896,1729
535,7997,2025
536,16191,12870
537,13970,15769
538,5299,4448
539,12478,12643
540,17171,13522
541,10871,17793
542,17303,10840
543,3562,466
544,16610,15271
545,18184,15966
546,8509,4191
547,14348,12247
548,17641,18770
549,17888,17338
550,1213,1471
551,10076,11197
552,4381,502
553,11401,10896
554,7398,5151
555,7512,2209
556,18864,14972
557,10263,13391
558,15842,13136
559,16984,12550
560,17602,14165
561,2464,5137
562,18859,16111
563,4673,3497
564,14711,14065
565,18361,13049
566,8257,6299
567,8473,182
568,7415,5028
569,13974,13146
570,2861,5589
571,12495,16894
572,7795,3603
573,9853,10798
574,5505,6284
575,11535,13511
576,14366,10670
577,16761,17987
578,3263,1827
579,16204,9673
580,10574,18659
581,13988,12723
582,6800,6770
583,9138,4677
584,18625,16910
585,17004,12028
586,16036,18576
587,7212,9219
588,7343,8135
589,7680,8375
590,7032,287
591,12476,14407
592,13022,17794
593,1696,6515
594,16875,16767
595,11120,7628
596,8208,311
597,6771,6879
598,1661,5538
599,14981,9533
600,6041,4344
601,3490,4489
602,8481,14
603,8633,5898
604,8432,2310
605,8346,9249
606,12142,17083
607,12523,17124
608,1362,2552
609,11046,11387
610,13091,15188
611,4389,7430
612,17851,17408
613,10416,17956
614,8208,6504
615,14915,16528
616,11030,16774
617,7694,484
618,3534,2123
619,1890,8540
620,12328,13781
621,8348,6004
622,2039,2880
623,17067,11814
624,14543,17026
625,7296,7247
626,11629,16492
627,12586,14470
628,1572,5893
629,9671,13761
630,6608,762
631,2909,6716
632,2567,1099
633,14216,16122
634,12581,9451
635,7688,7409
636,14346,14615
637,7310,3357
638,12795,3173
639,9121,4430
640,13397,15432
641,11589,10444
642,5396,8087
643,18227,12893
644,15663,15051
645,18064,18364
646,13203,9598
647,4128,1857
648,6756,6921
649,10629,11046
650,1093,4442
651,2967,5031
652,14451,12588
653,91,5409
654,18841,11228
655,13893,11331
656,8831,6906
657,5950,1849
658,18021,17063
659,6666,1665
660,9247,450
661,5806,2688
662,6176,6601
663,11983,15747
664,5537,3656
665,17475,12839
666,13538,11518
667,2914,4146
668,2095,8559
669,16582,11900
670,10934,17745
671,1089,2066
672,16261,10854
673,1343,6152
674,15458,13758
675,4631,2231
676,13964,17510
677,1506,7442
678,5842,8802
679,16310,18070
680,5623,2029
681,16,6374
682,5624,7450
683,7644,7212
684,9919,15524
685,5460,4273
686,18691,13782
687,13897,10415
688,4953,9018
689,14061,15050
690,5449,5506
691,13268,18364
692,6522,265
693,4053,8504
694,998,9105
695,9955,17659
696,1907,1665
697,8445,522
698,928,3568
699,15397,9773
700,8589,6779
701,3978,5548
702,9119,3115
703,10727,18423
704,8581,2036
705,9531,10954
706,4900,8919
707,7502,3983
708,18126,14628
709,1926,7889
710,16084,10934
711,17703,11214
712,17962,11181
713,8708,3262
714,14413,11653
715,17703,9028
716,13709,13197
717,12073,11956
718,13938,14964
719,7270,575
720,1442,12717
721,10498,9587
722,11276,13496
723,12913,13530
724,4646,4981
725,5958,2377
726,8837,3336
727,6720,2929
728,9487,15082
729,13457,13925
730,14634,14015
731,17951,18343
732,5450,3017
733,6098,9120
734,7228,8453
735,10324,14533
736,15583,10179
737,7443,8746
738,8929,1885
739,4768,437
740,9667,15784
741,3447,8949
742,17703,10615
743,14496,10660
744,4826,5477
745,11509,11468
746,2945,886
747,13053,17888
748,14197,13359
749,12751,11388
750,5945,2709
751,3917,3814
752,15005,13023
753,2166,7800
754,18328,11688
755,9762,17485
756,5711,6651
757,6366,5331
758,11514,11194
759,14503,11106
760,13992,17991
761,5765,7928
762,14415,13955
763,18561,16399
764,14929,17761
765,677,2893
766,11953,12310
767,4153,1225
768,17407,11513
769,7652,3650
770,4824,2152
771,6739,3563
772,18584,10509
773,1214,1008
774,15267,17092
775,15361,10394
776,16656,15395
777,13675,16929
778,15430,12242
779,18075,9504
780,2664,2824
781,7110,353
782,5439,248
783,6982,2489
784,2846,7809
785,7783,5424
786,15443,11206
787,838,6265
788,17451,10695
789,9970,15534
790,3463,2774
791,1331,4146
792,7126,9241
793,1761,269
794,1725,3025
795,10070,15425
796,7034,5040
797,9671,12216
798,10414,10493
799,5245,4383
800,9288,6426
801,3259,7158
802,18497,11726
803,1155,5602
804,10164,10839
805,1089,967
806,7076,7887
807,4387,5136
808,309,5704
809,11373,11318
810,3586,3141
811,11346,16632
812,15116,12506
813,4811,5930
814,5055,512
815,18187,13554
816,2464,8242
817,1812,8541
818,8228,2650
819,1188,8352
820,3182,7211
821,18460,18430
822,16797,11642
823,2949,7560
824,15770,15286
825,2191,7871
826,14909,18637
827,11715,12476
828,10509,15876
829,13695,13727
830,288,2630
831,7534,7952
832,9198,1512
833,7131,1489
834,14859,12396
835,5626,5442
836,183,1545
837,17280,14024
838,6904,3327
839,15214,12421
840,3334,7224
841,1372,1793
842,5102,4971
843,12779,10727
844,12182,17550
845,10891,10376
846,17449,16532
847,18605,14017
848,16092,17246
849,13871,18518
850,6125,1767
851,13229,15265
852,1339,6168
853,18005,10301
854,5189,3926
855,5537,3226
856,7915,1104
857,17104,18588
858,13088,16123
859,3147,1890
860,6900,1987
861,4669,611
862,17125,15432
863,6058,5706
864,6111,7355
865,3855,8689
866,3316,987
867,1172,6869
868,15150,9286
869,16641,17988
870,3871,2082
871,6223,2066
872,18380,14795
873,2483,8536
874,2033,525
875,4,3756
876,9493,14663
877,17129,15863
878,17854,11081
879,7807,7844
880,10504,10204
881,14526,13564
882,13273,18542
883,12162,14508
884,7235,4847
885,14941,14168
886,13267,16192
887,8327,1473
888,9185,3058
889,16882,17258
890,7468,1005
891,7419,2042
892,1325,5438
893,10027,16088
894,197,5112
895,7019,1419
896,15012,12141
897,18342,15032
898,16457,14722
899,12401,10317
900,11670,13035
901,7283,8486
902,12842,11859
903,7183,549
904,8502,8768
905,1131,3483
906,16183,13754
907,12678,15124
908,13838,10694
909,17272,17194
910,4750,6548
911,5121,1065
912,9044,7541
913,653,6920
914,6441,7576
915,9323,1202
916,17703,15738
917,7092,2575
918,1323,6187
919,2208,3175
920,148,4509
921,3807,5932
922,16725,9602
923,15579,17536
924,342,4696
925,13860,18808
926,570,6127
927,16044,13098
928,16711,16486
929,8738,9206
930,9466,15242
931,16973,17794
932,2090,8974
933,11395,16797
934,15358,14668
935,18527,9556
936,18472,10088
937,13145,13131
938,4834,2764
939,12141,15166
940,8903,5316
941,8458,6957
942,2755,7677
943,17626,15931
944,5776,6057
945,17133,9893
946,10839,16920
947,15988,16683
948,2185,227
949,10493,17080
950,1973,8659
951,1082,1170
952,60,3017
953,11902,12363
954,10701,17758
955,1919,724
956,12800,15634
957,5156,6597
958,10161,16581
959,1468,3402
960,8528,825
961,6284,386
962,2268,33
963,8139,6430
964,17703,11814
965,17703,2425
966,9714,9474
967,5295,9319
968,14698,17881
969,17135,12264
970,913,6439
971,17703,281
972,15150,9978
973,5819,1167
974,3572,1516
975,17975,14230
976,18513,15354
977,12794,18660
978,1452,5819
979,5936,3038
980,1195,2566
981,1618,8189
982,1401,3654
983,16252,9546
984,16426,11557
985,5470,9163
986,757,5409
987,4265,2095
988,17702,13297
989,5251,8853
990,17572,16739
991,15463,15087
992,11334,15981
993,9675,11605
994,2456,6673
995,475,1721
996,5899,6159
997,15555,11664
998,4753,7462
999,12638,12019
1000,16889,17014
1001,12644,11655
1002,4358,431
1003,7624,4166
1004,6939,1080
1005,5333,218
1006,8592,4396
1007,2781,1498
1008,14384,12290
1009,12332,9488
1010,11872,15529
1011,3,3277
1012,15725,13772
1013,10458,12033
1014,13709,15304
1015,14434,18005
1016,4430,8421
1017,13664,17008
1018,17798,15136
1019,12756,16562
1020,16466,13132
1021,12198,11839
1022,15487,17648
1023,17823,9700
1024,4503,4286
1025,8208,5466
1026,5675,5373
1027,6282,342
1028,17791,13634
1029,6413,4791
1030,4813,8369
1031,5158,415
1032,7091,5679
1033,16559,14620
1034,1208,6520
1035,16797,14711
1036,13609,9373
1037,14211,15249
1038,14228,16658
1039,10738,14518
1040,7297,6799
1041,10704,18809
1042,18827,13001
1043,9430,18691
1044,8964,2300
1045,6416,9214
1046,17703,3585
1047,12080,10149
1048,2270,12090
1049,14801,14391
1050,3449,1649
1051,17462,9759
1052,4084,6006
1053,11390,15607
1054,15705,16922
1055,3622,2927
1056,18401,10633
1057,11,3237
1058,3409,7857
1059,15028,17067
1060,15405,10695
1061,11830,15792
1062,17631,11105
1063,8611,7619
1064,10366,9821
1065,15157,17317
1066,2927,317
1067,5118,1620
1068,11535,18479
1069,6311,2932
1070,5517,1492
1071,13023,14178
1072,2215,364
1073,303,2168
1074,2696,4074
1075,4458,1198
1076,6769,2203
1077,14728,13929
1078,2063,1550
1079,7010,436
1080,13974,15561
1081,2622,2034
1082,474,9302
1083,9535,12543
1084,3453,1637
1085,5160,5320
1086,13588,15355
1087,13700,10200
1088,4702,2127
1089,252,3893
1090,2270,15540
1091,8382,9116
1092,17349,11409
1093,12629,15082
1094,13266,16532
1095,4035,8284
1096,492,7114
1097,6356,5947
1098,15091,16595
1099,3964,7255
1100,17703,1606
1101,15683,10184
1102,6957,7587
1103,6092,6098
1104,13487,17356
1105,17720,17438
1106,7405,7089
1107,8672,5837
1108,3499,2209
1109,3030,4797
1110,5386,7579
1111,10500,10366
1112,10004,17101
1113,7659,5980
1114,14761,17575
1115,6417,7432
1116,17841,15791
1117,18251,13986
1118,9217,1768
1119,15671,10955
1120,10255,16006
1121,16317,17003
1122,928,6382
1123,2489,352
1124,7014,5737
1125,1211,6515
1126,604,1717
1127,12555,13970
1128,5789,5265
1129,16557,13178
1130,455,4365
1131,4425,162
1132,1640,3395
1133,5822,2168
1134,3663,3889
1135,4822,2612
1136,308,5508
1137,9795,18572
1138,10127,14189
1139,6910,620
1140,12276,13591
1141,10440,14567
1142,16891,11359
1143,13049,13966
1144,2455,1193
1145,13710,13467
1146,1246,8675
1147,16890,15400
1148,5410,2094
1149,13983,9800
1150,12282,16422
1151,2935,3090
1152,577,3010
1153,10391,17228
1154,6414,7738
1155,15034,13611
1156,16671,9780
1157,16017,17092
1158,16084,13470
1159,4372,1976
1160,12969,10752
1161,13131,17536
1162,15431,11214
1163,36,8779
1164,15591,12286
1165,3446,7311
1166,17536,10359
1167,7635,2795
1168,13697,11770
1169,5867,3781
1170,9519,11001
1171,12501,18542
1172,8637,9006
1173,12391,11342
1174,7331,5554
1175,10487,18774
1176,2957,3052
1177,17720,16676
1178,17301,14775
1179,7007,4067
1180,13146,10944
1181,2464,433
1182,3496,4406
1183,9073,987
1184,15651,9512
1185,11554,17487
1186,14683,9747
1187,1444,6368
1188,30,5771
1189,16048,9575
1190,15037,9531
1191,5517,1313
1192,9395,16945
1193,15642,14578
1194,8507,369
1195,608,2116
1196,5533,5176
1197,17703,9098
1198,11535,13876
1199,17617,10923
1200,4769,4810
1201,3308,7788
1202,11138,16793
1203,9229,4916
1204,1353,219
1205,6093,6585
1206,11981,15822
1207,3431,17866
1208,10543,17834
1209,8580,2570
1210,4146,8568
1211,835,4505
1212,9971,11149
1213,1253,1813
1214,5797,4357
1215,13430,10944
1216,15157,10105
1217,13436,16847
1218,6161,2129
1219,1030,1938
1220,7051,4491
1221,16084,17636
1222,568,768
1223,10842,9549
1224,18649,14612
1225,3193,2911
1226,2140,4136
1227,16615,10521
1228,15082,11128
1229,5439,4985
1230,5694,3174
1231,2074,4564
1232,6234,417
1233,10764,12118
1234,10903,10947
1235,15412,17851
1236,6643,2061
1237,8897,8208
1238,5350,4714
1239,1666,1731
1240,10910,9588
1241,9170,957
1242,6441,8410
1243,10553,18752
1244,3698,6346
1245,18334,10179
1246,2532,5404
1247,11016,14559
1248,2811,816
1249,7126,2117
1250,1082,6919
1251,9961,17767
1252,4731,157
1253,16140,16484
1254,7497,5564
1255,6769,1376
1256,9857,9903
1257,14045,10032
1258,15855,10614
1259,15828,12773
1260,13538,9735
1261,14431,12166
1262,12281,14331
1263,4769,7329
1264,2458,5135
1265,17338,15221
1266,3768,8077
1267,8468,1080
1268,15150,18226
1269,13155,18002
1270,15888,16044
1271,7018,5629
1272,5636,6272
1273,2406,3753
1274,8473,679
1275,410,6383
1276,5269,8196
1277,9227,8255
1278,4686,2242
1279,11623,18593
1280,2138,7959
1281,12943,15276
1282,9834,11598
1283,553,3551
1284,4589,4346
1285,16212,17527
1286,17703,7833
1287,8116,7176
1288,11276,15937
1289,3785,5364
1290,10096,17343
1291,18635,9511
1292,4474,7025
1293,10941,17957
1294,15000,14195
1295,18069,15360
1296,12208,16189
1297,5508,2308
1298,8929,7445
1299,6220,8123
1300,4263,4576
1301,16609,17664
1302,7452,3101
1303,6070,8999
1304,14522,11375
1305,550,5839
1306,16660,13358
1307,3585,2457
1308,11604,15324
1309,844,1849
1310,8443,4598
1311,9748,17894
1312,11016,15491
1313,12216,11772
1314,6114,8118
1315,3481,1961
1316,6905,7645
1317,4350,8182
1318,7335,4341
1319,5539,1860
1320,13062,15730
1321,5699,3503
1322,17822,2448
1323,7116,3464
1324,5912,8857
1325,7787,8411
1326,10110,13658
1327,11312,14194
1328,4116,15690
1329,14872,14345
1330,261,799
1331,313,5965
1332,13031,10562
1333,5448,4466
1334,6898,9102
1335,16668,12753
1336,18422,9443
1337,2899,6554
1338,4633,1233
1339,3167,5038
1340,15411,11763
1341,3739,3297
1342,7477,7824
1343,15276,9909
1344,8759,2617
1345,14598,18415
1346,3290,2381
1347,894,5277
1348,15249,18865
1349,1886,9117
1350,2486,2680
1351,12398,14463
1352,12617,14300
1353,10704,17461
1354,12174,14776
1355,13058,14082
1356,18480,12581
1357,13953,2894
1358,13611,15034
1359,8803,4577
1360,10268,17427
1361,16635,15261
1362,1333,3798
1363,16481,13068
1364,17494,13026
1365,18342,11139
1366,16802,16598
1367,957,2722
1368,17703,17507
1369,12492,17543
1370,2580,981
1371,15745,13087
1372,16152,11132
1373,4370,6177
1374,6617,2375
1375,12111,11867
1376,14820,16646
1377,4933,7846
1378,202,990
1379,12000,14795
1380,6608,3936
1381,14829,16583
1382,16406,11534
1383,17654,10186
1384,3749,1736
1385,18620,12853
1386,3668,5893
1387,2568,6742
1388,9316,7977
1389,8755,4475
1390,7979,1517
1391,17505,14308
1392,770,7525
1393,1801,8950
1394,16667,18112
1395,3216,450
1396,3893,7410
1397,10493,16806
1398,9123,1790
1399,17140,13567
1400,13586,8398
1401,9753,14857
1402,10721,16159
1403,17703,15581
1404,6093,3234
1405,14929,17348
1406,7210,3195
1407,6691,4503
1408,17606,17472
1409,6265,4681
1410,16569,11868
1411,1308,8499
1412,8773,5479
1413,2739,7346
1414,12686,17950
1415,11446,12066
1416,6167,8603
1417,7683,427
1418,4894,1395
1419,1648,5624
1420,4387,5669
1421,5588,6564
1422,6288,1240
1423,15390,16488
1424,18869,11705
1425,2107,3635
1426,12809,13297
1427,15126,18196
1428,13232,18236
1429,18787,9446
1430,6795,9136
1431,12462,18038
1432,9961,10867
1433,4079,5449
1434,10056,16891
1435,8468,1616
1436,86,4151
1437,15308,11674
1438,11927,16168
1439,15556,16381
1440,2739,7867
1441,17446,9911
1442,17247,13595
1443,6034,8950
1444,7032,3272
1445,18759,10417
1446,15623,18837
1447,2045,7503
1448,17202,10957
1449,9182,1897
1450,18633,12978
1451,16277,10410
1452,6967,7565
1453,2322,7803
1454,5736,2636
1455,1472,1998
1456,7116,2385
1457,12126,16238
1458,14867,10971
1459,8147,2644
1460,11908,14787
1461,1722,2180
1462,17703,17620
1463,14413,13250
1464,3220,8135
1465,5504,8677
1466,2416,7723
1467,16804,10024
1468,1995,4035
1469,15746,15985
1470,4700,8925
1471,18823,17854
1472,195,3775
1473,11800,16754
1474,18749,12740
1475,17550,12115
1476,17985,10694
1477,10701,9447
1478,16381,16382
1479,16829,12431
1480,11647,9910
1481,8319,3525
1482,18312,9785
1483,17495,12689
1484,5822,3679
1485,18719,14370
1486,1175,7834
1487,10677,14669
1488,9452,15561
1489,13551,13593
1490,5380,5523
1491,5496,2168
1492,2617,1325
1493,8597,7288
1494,10637,12092
1495,223,7233
1496,17703,10820
1497,7909,5989
1498,9850,9653
1499,7316,5033
1500,18755,17171
1501,14738,14546
1502,6638,733
1503,12326,16777
1504,14879,14162
1505,5296,6516
1506,13871,17218
1507,4258,1364
1508,14855,16312
1509,4317,7859
1510,3038,4928
1511,4986,9253
1512,16218,18468
1513,10122,11539
1514,16730,15472
1515,603,8701
1516,11389,12024
1517,14633,13717
1518,1865,5760
1519,15629,16011
1520,166,3023
1521,15329,11903
1522,8773,813
1523,4372,8084
1524,11022,18576
1525,5466,2952
1526,13537,10622
1527,13953,15827
1528,7244,6276
1529,9745,10102
1530,1358,3697
1531,5245,7945
1532,3739,9234
1533,10164,15250
1534,16226,18230
1535,6766,6087
1536,5502,923
1537,11168,18774
1538,8644,478
1539,6561,1480
1540,17405,10201
1541,5133,747
1542,11177,16149
1543,6384,110
1544,422,5950
1545,867,5398
1546,9143,6890
1547,17745,11196
1548,75,298
1549,6982,7821
1550,4733,398
1551,4780,2774
1552,4911,3827
1553,5442,668
1554,17569,10270
1555,15372,13484
1556,8464,7953
1557,16170,16612
1558,3190,9269
1559,12506,18505
1560,8263,3263
1561,12400,12388
1562,16537,14029
1563,18606,13309
1564,1449,7365
1565,429,2750
1566,17171,12057
1567,4066,5510
1568,2627,6493
1569,11824,13439
1570,7696,1001
1571,11669,11575
1572,17211,12631
1573,681,434
1574,14935,11619
1575,17573,14776
1576,1667,8680
1577,8986,318
1578,17550,11745
1579,14649,16515
1580,12302,13766
1581,4899,599
1582,17622,12540
1583,17465,15933
1584,941,4021
1585,11362,11518
1586,8232,6257
1587,14112,14034
1588,9292,2675
1589,11650,10282
1590,10945,12971
1591,18279,15847
1592,261,3477
1593,3947,7769
1594,7937,8195
1595,1722,8766
1596,5502,5197
1597,2337,8868
1598,5618,8788
1599,8758,3917
1600,16723,12322
1601,6959,6839
1602,6676,6453
1603,8196,7972
1604,4195,6344
1605,16075,12329
1606,14375,9349
1607,9140,8420
1608,14935,12565
1609,13661,15280
1610,12073,12553
1611,4339,6474
1612,8728,4691
1613,3856,1985
1614,3075,3772
1615,17703,5260
1616,8501,3136
1617,7791,2956
1618,3575,13502
1619,13257,15394
1620,14352,15823
1621,2037,8749
1622,10317,10135
1623,17357,16479
1624,6093,5871
1625,11788,12045
1626,2634,1232
1627,17305,12913
1628,6659,2426
1629,10113,14697
1630,17178,10640
1631,15052,11188
1632,6295,5819
1633,18625,12370
1634,1449,9306
1635,2298,1383
1636,7934,9106
1637,4474,1490
1638,18343,10592
1639,20,8728
1640,13946,18806
1641,4773,8599
1642,8330,3724
1643,18807,10127
1644,9504,14823
1645,9400,16721
1646,16498,10246
1647,5163,1615
1648,12318,13524
1649,5249,15878
1650,4769,4516
1651,4023,1088
1652,3868,8768
1653,6105,7226
1654,12010,10909
1655,15735,13055
1656,7615,473
1657,12186,16566
1658,16957,9702
1659,4145,6781
1660,7983,5636
1661,9600,16777
1662,770,4407
1663,15525,16573
1664,17338,18542
1665,1789,4709
1666,13282,16474
1667,4549,8230
1668,14209,17065
1669,13828,11596
1670,5430,8868
1671,16379,11549
1672,2035,2282
1673,7032,9171
1674,11202,10137
1675,9896,9828
1676,325,3435
1677,1324,11
1678,1644,3594
1679,3528,1824
1680,13032,14229
1681,8154,6997
1682,9160,6394
1683,2241,6726
