,person_1,person_2
1077,3966,27
1078,12848,11661
1079,3899,17300
1080,17494,10865
1081,10115,11225
1082,12365,18372
1083,3918,1196
1084,6922,416
1085,17913,18291
1086,9981,15481
1087,14604,15329
1088,16082,12949
1089,13819,10553
1090,11907,17555
1091,5388,2532
1092,12372,13527
1093,10266,15266
1094,13461,14653
1095,3436,3768
1096,928,7002
1097,12795,15260
1098,10802,17205
1099,6608,5228
1100,10008,10487
1101,9871,18015
1102,17703,671
1103,269,5766
1104,12361,10195
1105,11921,10090
1106,737,9183
1107,12586,10822
1108,6405,8848
1109,15951,17472
1110,15203,12804
1111,15487,11464
1112,8066,6606
1113,3871,115
1114,3612,4243
1115,3758,4856
1116,4568,8548
1117,3628,805
1118,2067,5743
1119,12225,11170
1120,12401,17877
1121,17786,16102
1122,11276,13496
1123,1184,5017
1124,16679,10542
1125,16368,12263
1126,10143,15854
1127,10982,14855
1128,10982,12901
1129,8889,840
1130,10244,12575
1131,17709,10837
1132,12000,14471
1133,5023,5821
1134,8012,6422
1135,5263,2364
1136,17820,18430
1137,14922,15021
1138,8881,1309
1139,13467,13811
1140,18446,11804
1141,7252,3262
1142,7340,8075
1143,12225,14426
1144,2871,6232
1145,12214,18063
1146,3405,545
1147,17235,14217
1148,631,3245
1149,9701,17199
1150,17378,12193
1151,4769,4355
1152,1286,3733
1153,3168,6971
1154,1971,1926
1155,6922,9007
1156,2772,5172
1157,16539,18779
1158,10024,13000
1159,15305,16576
1160,5481,1232
1161,18218,11477
1162,11653,17523
1163,4261,560
1164,14646,16018
1165,11913,16051
1166,191,6088
1167,17703,3947
1168,12436,18477
1169,10201,15421
1170,13176,13708
1171,3871,8411
1172,18576,12095
1173,16381,17677
1174,10433,18511
1175,6845,3234
1176,15037,14314
1177,18219,12146
1178,14744,17400
1179,4079,1227
1180,4251,9244
1181,13998,18274
1182,8849,3320
1183,11447,16163
1184,7312,5145
1185,175,3697
1186,4747,680
1187,9767,13206
1188,12984,13444
1189,13480,10757
1190,3197,2563
1191,5571,7144
1192,11170,16633
1193,12401,11991
1194,18047,9466
1195,4229,5287
1196,5881,3014
1197,2310,4188
1198,17515,11643
1199,7547,5297
1200,1847,6024
1201,14437,12134
1202,2754,1353
1203,6193,167
1204,161,8536
1205,18497,14200
1206,13369,15875
1207,9220,6723
1208,6077,4083
1209,12906,12310
1210,1235,709
1211,5521,1781
1212,8265,5633
1213,8457,660
1214,9288,9206
1215,3626,4914
1216,8724,5194
1217,3900,9063
1218,18231,16992
1219,8948,2670
1220,16574,16343
1221,12093,10486
1222,3660,7305
1223,16039,12153
1224,5765,1728
1225,3601,1369
1226,8257,851
1227,8801,2613
1228,14210,13055
1229,5260,5223
1230,10055,17768
1231,360,2050
1232,11426,9908
1233,732,2870
1234,18266,11479
1235,1343,3605
1236,8948,7766
1237,14024,15429
1238,8773,6397
1239,16066,16226
1240,11820,12310
1241,3484,2268
1242,16994,10090
1243,6093,5411
1244,12566,17138
1245,17187,18298
1246,1491,7042
1247,10037,15273
1248,9507,14845
1249,5160,6774
1250,8856,3074
1251,196,5478
1252,12387,16409
1253,14110,16777
1254,904,594
1255,10140,14106
1256,10636,13933
1257,13027,10972
1258,4191,5615
1259,5187,2078
1260,13367,18826
1261,4540,8093
1262,606,4252
1263,8907,3647
1264,7657,1310
1265,13573,16810
1266,18025,12931
1267,3703,7145
1268,16907,10737
1269,16767,11055
1270,466,3562
1271,2756,7887
1272,14314,16170
1273,18298,16820
1274,13643,13428
1275,2279,8909
1276,17120,16115
1277,143,783
1278,18678,18437
1279,2048,4998
1280,330,6791
1281,18347,17359
1282,637,2752
1283,8062,4414
1284,15046,16318
1285,12094,18218
1286,18413,15791
1287,13122,9684
1288,17318,15562
1289,8724,7900
1290,13178,9626
1291,8615,7243
1292,103,3438
1293,3486,7545
1294,15660,13480
1295,18224,14207
1296,3507,6879
1297,14929,10901
1298,7472,3634
1299,16084,10463
1300,17290,13950
1301,6822,512
1302,1812,2411
1303,2958,224
1304,15671,10229
1305,12940,18334
1306,3375,7225
1307,5778,6833
1308,4446,4716
1309,745,4921
1310,12127,15289
1311,608,4938
1312,14670,11729
1313,6615,13179
1314,2067,5750
1315,4002,5970
1316,9471,10894
1317,1154,3991
1318,6469,8449
1319,1455,1975
1320,5192,2437
1321,14109,15595
1322,17703,8754
1323,12088,11025
1324,18473,16044
1325,4631,1731
1326,15525,14273
1327,16151,14224
1328,13168,10837
1329,342,2975
1330,12892,14447
1331,16167,10192
1332,16470,18464
1333,3799,340
1334,12417,9590
1335,2059,7078
1336,13803,11220
1337,2772,7668
1338,16736,18670
1339,16162,10176
1340,7936,1122
1341,12940,12208
1342,16496,11764
1343,555,7096
1344,15671,18036
1345,7699,3314
1346,17703,10551
1347,14903,15036
1348,15671,16250
1349,15453,18705
1350,15235,11380
1351,4135,9075
1352,4092,5461
1353,1618,2412
1354,8047,4262
1355,49,7308
1356,12812,15954
1357,3118,2300
1358,6161,902
1359,13016,12449
1360,12594,18689
1361,10307,13250
1362,7141,5974
1363,4386,6162
1364,18676,9708
1365,178,7944
1366,7577,4835
1367,951,910
1368,14424,14336
1369,11292,16686
1370,800,7466
1371,17086,11100
1372,750,8565
1373,18718,13124
1374,9633,16298
1375,11461,18184
1376,16820,11382
1377,11315,10017
1378,9365,12713
1379,14990,10978
1380,9432,10086
1381,3733,8523
1382,18761,17942
1383,9478,11696
1384,6739,1493
1385,9688,11557
1386,2131,8470
1387,17806,11611
1388,14769,13681
1389,16711,11708
1390,717,2921
1391,3796,283
1392,1983,7283
1393,2576,5
1394,277,2558
1395,14925,13542
1396,17703,10712
1397,13532,11712
1398,2495,7813
1399,2270,9590
1400,6674,323
1401,14458,18797
1402,15723,15276
1403,2119,6050
1404,8304,2044
1405,18118,13807
1406,18816,11224
1407,5180,2275
1408,1233,3726
1409,7915,6456
1410,2145,7225
1411,10323,11362
1412,3720,2095
1413,12737,10820
1414,16083,15657
1415,7791,2825
1416,1170,6455
1417,4125,1500
1418,10571,10992
1419,415,4574
1420,3961,8098
1421,12550,17555
1422,6614,8896
1423,8517,410
1424,13597,17215
1425,12810,11100
1426,10568,16023
1427,5185,2768
1428,17870,16748
1429,12488,11901
1430,7588,803
1431,4291,674
1432,6886,5783
1433,15642,18537
1434,13710,15389
1435,10493,11684
1436,5918,8759
1437,12999,18484
1438,15116,15102
1439,219,2985
1440,18348,11896
1441,10113,16286
1442,6794,5597
1443,4988,3952
1444,15205,18615
1445,16772,10366
1446,10585,13146
1447,16954,17343
1448,10280,16268
1449,13217,10634
1450,11649,13025
1451,8509,8020
1452,11218,18835
1453,9226,8857
1454,16544,9414
1455,18723,10837
1456,2246,7793
1457,1200,4729
1458,7766,4821
1459,13953,14992
1460,16853,16044
1461,16212,12958
1462,14962,17250
1463,4967,6991
1464,6494,3085
1465,12261,14595
1466,10776,14568
1467,4446,209
1468,9938,12494
1469,10724,17662
1470,10164,13871
1471,16409,9873
1472,16999,14668
1473,3263,1827
1474,7151,758
1475,7592,3693
1476,6694,5359
1477,3739,3678
1478,11112,10158
1479,17703,15336
1480,5963,6344
1481,7273,462
1482,4737,4926
1483,11583,17166
1484,1315,6875
1485,14086,10455
1486,12995,16282
1487,4326,1693
1488,5399,3391
1489,9324,261
1490,11153,12097
1491,2190,5538
1492,1794,8138
1493,10786,10252
1494,16394,17278
1495,13453,10762
1496,1486,7184
1497,2735,202
1498,2058,8017
1499,1618,2163
1500,6184,6443
1501,4926,8927
1502,12994,16606
1503,8920,5182
1504,12269,17374
1505,13794,16677
1506,12916,17715
1507,3712,1018
1508,12532,18295
1509,1032,7752
1510,17146,15111
1511,4304,1125
1512,566,6878
1513,8773,2503
1514,17878,9446
1515,11330,10702
1516,11376,11684
1517,12064,18211
1518,5413,4563
1519,8108,432
1520,11726,14200
1521,8808,3662
1522,745,2716
1523,10581,16690
1524,4555,3567
1525,5679,3987
1526,8514,4404
1527,4079,7259
1528,12775,10305
1529,4318,8624
1530,2986,7010
1531,5259,1438
1532,1248,505
1533,8371,130
1534,3337,1873
1535,17075,14846
1536,4675,5832
1537,17801,16785
1538,2543,4818
1539,29,6105
1540,14604,15164
1541,7676,5721
1542,7319,8787
1543,6601,5833
1544,568,9251
1545,17703,3812
1546,4116,9611
1547,9597,9862
1548,10116,10516
1549,13402,12915
1550,194,5773
1551,8538,3464
1552,15669,16776
1553,18580,17244
1554,1292,5935
1555,1619,4649
1556,7238,8601
1557,8775,2301
1558,16803,18457
1559,2311,4328
1560,4924,4959
1561,8904,7528
1562,17483,18350
1563,4953,3489
1564,15108,9861
1565,8909,7631
1566,15525,12980
1567,1896,5130
1568,17142,16654
1569,6546,9199
1570,3787,1459
1571,13084,18611
1572,1150,6029
1573,3309,8677
1574,10463,17761
1575,9187,8811
1576,3469,7543
1577,7325,2983
1578,3831,4160
1579,1566,2071
1580,7856,1404
1581,136,5042
1582,7280,6384
1583,10842,13196
1584,17200,17607
1585,13885,16774
1586,17125,15497
1587,5854,6319
1588,14605,16981
1589,12886,17452
1590,13011,18216
1591,6862,7301
1592,18413,11578
1593,13677,16181
1594,17703,12312
1595,9104,9092
1596,14621,10406
1597,11030,9341
1598,1663,5554
1599,9161,847
1600,10320,14842
1601,10553,11294
1602,13334,9443
1603,13621,18362
1604,5558,7611
1605,3174,4243
1606,5407,349
1607,11981,12656
1608,13094,15847
1609,6290,6812
1610,10815,18549
1611,4333,16
1612,1865,6461
1613,4907,8250
1614,4534,2011
1615,7125,6552
1616,237,8481
1617,152,894
1618,5579,3408
1619,18143,17611
1620,14767,15068
1621,3535,3072
1622,5555,1044
1623,13470,13921
1624,5711,6553
1625,9079,1122
1626,11466,17609
1627,15756,18834
1628,9820,18206
1629,2523,1515
1630,360,2868
1631,1925,7522
1632,4128,1865
1633,15090,16497
1634,10526,9707
1635,1237,4462
1636,6527,5534
1637,148,3185
1638,9668,12273
1639,17703,10765
1640,17835,15306
1641,16894,15976
1642,12247,14015
1643,18145,17240
1644,10699,17246
1645,3803,8353
1646,13276,16631
1647,2801,2411
1648,11915,11779
1649,1477,518
1650,619,7222
1651,10764,14747
1652,18413,14386
1653,246,7284
1654,8486,245
1655,4979,2449
1656,9638,17732
1657,1132,5332
1658,8177,4987
1659,14318,10926
1660,18531,11291
1661,16364,18400
1662,8580,2752
1663,11828,16474
1664,11324,17475
1665,1481,4633
1666,16709,10587
1667,10095,9434
1668,3957,3799
1669,6430,4389
1670,11100,14651
1671,15234,18570
1672,14953,16600
1673,16888,9465
1674,13823,9371
1675,2692,1225
1676,8836,18
1677,3159,9175
1678,11552,13199
1679,17636,16647
1680,3436,513
1681,4601,7868
1682,18345,12552
1683,5453,6052
1684,11993,9626
1685,13242,11161
1686,9758,17333
